date,fips,county,tests,cases,recovered,deaths
2021-05-04,19153,Polk,284684,57102,54528,619
2021-05-04,19113,Linn,121171,20676,19681,333
2021-05-04,19163,Scott,89748,19702,18235,239
2021-05-04,19013,Black Hawk,72115,15733,15090,307
2021-05-04,19193,Woodbury,61620,15072,14478,228
2021-05-04,19103,Johnson,82848,14377,13606,83
2021-05-04,19061,Dubuque,58619,13303,12693,207
2021-05-04,19049,Dallas,55782,11088,10679,97
2021-05-04,19155,Pottawattamie,48882,11014,10354,166
2021-05-04,19169,Story,57339,10529,10115,48
2021-05-04,19181,Warren,28829,5707,5360,88
2021-05-04,19045,Clinton,23646,5505,5190,92
2021-05-04,19033,Cerro Gordo,25695,5340,5063,89
2021-05-04,19167,Sioux,16489,5113,4928,74
2021-05-04,19187,Webster,21698,5108,4966,92
2021-05-04,19127,Marshall,22005,4807,4686,75
2021-05-04,19139,Muscatine,22173,4714,4411,99
2021-05-04,19057,Des Moines,21702,4502,4319,66
2021-05-04,19179,Wapello,18975,4277,4113,122
2021-05-04,19021,Buena Vista,15074,4240,4163,40
2021-05-04,19099,Jasper,18789,4123,3990,70
2021-05-04,19149,Plymouth,13595,3999,3846,79
2021-05-04,19111,Lee,16290,3719,3619,55
2021-05-04,19125,Marion,16550,3600,3471,75
2021-05-04,19105,Jones,10308,2965,2858,57
2021-05-04,19087,Henry,11264,2898,2811,37
2021-05-04,19027,Carroll,11658,2841,2719,52
2021-05-04,19017,Bremer,12597,2822,2714,60
2021-05-04,19047,Crawford,9006,2639,2569,40
2021-05-04,19015,Boone,14274,2620,2515,34
2021-05-04,19011,Benton,13196,2549,2434,55
2021-05-04,19183,Washington,12207,2520,2421,50
2021-05-04,19059,Dickinson,10767,2473,2311,43
2021-05-04,19123,Mahaska,10748,2287,2158,50
2021-05-04,19097,Jackson,9419,2206,2126,42
2021-05-04,19109,Kossuth,8175,2145,2041,64
2021-05-04,19041,Clay,8666,2144,2036,25
2021-05-04,19171,Tama,8638,2087,1984,71
2021-05-04,19055,Delaware,8324,2080,1941,39
2021-05-04,19141,O'Brien,6829,1989,1882,60
2021-05-04,19191,Winneshiek,10597,1963,1877,33
2021-05-04,19145,Page,6459,1918,1864,21
2021-05-04,19019,Buchanan,9752,1903,1829,31
2021-05-04,19031,Cedar,9452,1887,1790,23
2021-05-04,19083,Hardin,8721,1844,1732,43
2021-05-04,19065,Fayette,9552,1843,1789,41
2021-05-04,19197,Wright,8004,1826,1747,36
2021-05-04,19085,Harrison,6623,1791,1660,73
2021-05-04,19079,Hamilton,7758,1789,1725,49
2021-05-04,19043,Clayton,7352,1684,1595,56
2021-05-04,19023,Butler,7239,1636,1579,34
2021-05-04,19129,Mills,7804,1613,1548,21
2021-05-04,19121,Madison,8035,1597,1500,19
2021-05-04,19067,Floyd,7953,1593,1494,42
2021-05-04,19035,Cherokee,6148,1583,1512,38
2021-05-04,19119,Lyon,4839,1575,1483,41
2021-05-04,19157,Poweshiek,9113,1544,1491,33
2021-05-04,19005,Allamakee,6336,1501,1441,51
2021-05-04,19095,Iowa,8390,1479,1424,24
2021-05-04,19081,Hancock,6220,1464,1386,34
2021-05-04,19189,Winnebago,6460,1405,1317,31
2021-05-04,19029,Cass,6520,1376,1286,54
2021-05-04,19075,Grundy,5931,1359,1315,32
2021-05-04,19025,Calhoun,5420,1351,1317,13
2021-05-04,19063,Emmet,5314,1330,1215,40
2021-05-04,19101,Jefferson,7866,1320,1281,35
2021-05-04,19165,Shelby,5676,1304,1221,37
2021-05-04,19161,Sac,5494,1297,1238,19
2021-05-04,19115,Louisa,5547,1279,1215,49
2021-05-04,19007,Appanoose,6177,1277,1211,47
2021-05-04,19175,Union,6704,1273,1196,32
2021-05-04,19131,Mitchell,5583,1256,1218,42
2021-05-04,19037,Chickasaw,5589,1235,1208,15
2021-05-04,19077,Guthrie,5871,1203,1143,29
2021-05-04,19091,Humboldt,4839,1187,1153,26
2021-05-04,19069,Franklin,5468,1162,1098,21
2021-05-04,19147,Palo Alto,4609,1121,1064,23
2021-05-04,19089,Howard,4729,1040,1002,22
2021-05-04,19137,Montgomery,4403,1024,960,37
2021-05-04,NA,Pending Investigation,5303,1003,959,0
2021-05-04,19039,Clarke,4994,993,957,24
2021-05-04,19107,Keokuk,4372,953,911,31
2021-05-04,19135,Monroe,3604,951,898,28
2021-05-04,19093,Ida,3420,903,843,34
2021-05-04,19001,Adair,3706,860,809,32
2021-05-04,19151,Pocahontas,3526,854,816,22
2021-05-04,19133,Monona,3876,828,778,30
2021-05-04,19051,Davis,3579,809,773,24
2021-05-04,19143,Osceola,2594,777,713,16
2021-05-04,19073,Greene,4249,773,750,10
2021-05-04,19117,Lucas,3940,768,728,23
2021-05-04,19195,Worth,3946,733,690,8
2021-05-04,19173,Taylor,2572,656,636,12
2021-05-04,19071,Fremont,2724,619,592,9
2021-05-04,19053,Decatur,3624,600,581,9
2021-05-04,19177,Van Buren,2822,555,536,18
2021-05-04,19159,Ringgold,2453,544,515,24
2021-05-04,19185,Wayne,2551,531,492,23
2021-05-04,19009,Audubon,2737,499,477,9
2021-05-04,19003,Adams,1633,337,323,4
