date,fips,county,tests,cases,recovered,deaths
2020-07-03,19153,Polk,51699,6305,4951,178
2020-07-03,19193,Woodbury,16517,3202,3034,44
2020-07-03,19013,Black Hawk,15800,2191,1805,58
2020-07-03,19021,Buena Vista,7013,1707,1441,11
2020-07-03,19113,Linn,19934,1241,1029,82
2020-07-03,19103,Johnson,15702,1234,726,8
2020-07-03,19049,Dallas,10217,1227,1005,29
2020-07-03,19127,Marshall,5878,1041,925,19
2020-07-03,19169,Story,8231,749,319,3
2020-07-03,19155,Pottawattamie,9646,719,610,11
2020-07-03,19163,Scott,13387,706,513,10
2020-07-03,19179,Wapello,4180,702,661,30
2020-07-03,19047,Crawford,2915,675,604,2
2020-07-03,19139,Muscatine,4483,624,540,44
2020-07-03,19061,Dubuque,11281,610,390,22
2020-07-03,19167,Sioux,2933,460,352,0
2020-07-03,19171,Tama,2355,460,398,29
2020-07-03,19197,Wright,2655,377,273,1
2020-07-03,19115,Louisa,1435,360,337,13
2020-07-03,19099,Jasper,3173,321,271,17
2020-07-03,19149,Plymouth,2777,313,260,5
2020-07-03,19181,Warren,4674,260,217,1
2020-07-03,19059,Dickinson,2430,260,151,2
2020-07-03,19183,Washington,2279,234,206,9
2020-07-03,19079,Hamilton,1949,187,154,1
2020-07-03,19187,Webster,4170,171,125,2
2020-07-03,19015,Boone,2746,143,115,1
2020-07-03,19033,Cerro Gordo,4536,141,52,1
2020-07-03,19041,Clay,1642,128,84,0
2020-07-03,19039,Clarke,1035,127,101,2
2020-07-03,19005,Allamakee,1350,126,115,4
2020-07-03,19123,Mahaska,1373,115,95,17
2020-07-03,19165,Shelby,1073,112,93,0
2020-07-03,19045,Clinton,3331,105,68,1
2020-07-03,19157,Poweshiek,1239,104,90,8
2020-07-03,19151,Pocahontas,869,93,35,1
2020-07-03,19027,Carroll,1944,93,73,1
2020-07-03,19017,Bremer,2253,91,79,6
2020-07-03,19057,Des Moines,2770,86,75,2
2020-07-03,19141,O'Brien,1181,86,57,1
2020-07-03,19087,Henry,1657,85,76,3
2020-07-03,19069,Franklin,1207,84,48,0
2020-07-03,19031,Cedar,1624,80,62,1
2020-07-03,19063,Emmet,910,80,48,0
2020-07-03,19173,Taylor,654,79,68,0
2020-07-03,19035,Cherokee,1046,75,64,1
2020-07-03,19133,Monona,889,74,51,0
2020-07-03,19067,Floyd,1812,70,48,2
2020-07-03,19125,Marion,1963,68,44,0
2020-07-03,19083,Hardin,1799,67,34,0
2020-07-03,19077,Guthrie,1001,64,58,4
2020-07-03,19161,Sac,1246,63,49,0
2020-07-03,19011,Benton,2009,62,45,1
2020-07-03,19143,Osceola,401,58,47,0
2020-07-03,19101,Jefferson,1258,58,49,0
2020-07-03,19105,Jones,1441,56,48,0
2020-07-03,19111,Lee,1915,53,38,2
2020-07-03,19091,Humboldt,878,53,39,1
2020-07-03,19085,Harrison,1054,53,43,0
2020-07-03,19023,Butler,1473,52,37,2
2020-07-03,19095,Iowa,1703,51,40,0
2020-07-03,19019,Buchanan,1912,51,35,1
2020-07-03,19135,Monroe,539,50,44,6
2020-07-03,19081,Hancock,1211,49,40,0
2020-07-03,19025,Calhoun,1084,48,24,2
2020-07-03,19055,Delaware,1344,48,35,1
2020-07-03,19121,Madison,1375,42,34,2
2020-07-03,19119,Lyon,651,41,38,0
2020-07-03,19051,Davis,568,39,33,1
2020-07-03,19043,Clayton,1389,39,33,3
2020-07-03,19147,Palo Alto,1052,36,22,0
2020-07-03,19065,Fayette,1813,36,30,0
2020-07-03,19129,Mills,1966,36,33,0
2020-07-03,19191,Winneshiek,1391,36,24,0
2020-07-03,19131,Mitchell,1047,35,10,0
2020-07-03,19075,Grundy,1141,35,22,0
2020-07-03,19109,Kossuth,1208,33,20,0
2020-07-03,19117,Lucas,496,30,24,4
2020-07-03,19073,Greene,829,29,20,0
2020-07-03,19089,Howard,712,29,12,0
2020-07-03,19037,Chickasaw,1100,27,22,0
2020-07-03,19189,Winnebago,853,27,15,0
2020-07-03,19175,Union,1275,27,12,0
2020-07-03,19097,Jackson,1284,27,16,0
2020-07-03,19093,Ida,661,23,20,0
2020-07-03,19029,Cass,859,21,18,0
2020-07-03,19145,Page,1197,20,19,0
2020-07-03,19007,Appanoose,854,20,17,3
2020-07-03,19107,Keokuk,777,20,17,1
2020-07-03,19177,Van Buren,433,19,16,0
2020-07-03,19009,Audubon,485,16,15,1
2020-07-03,19001,Adair,454,15,11,0
2020-07-03,19195,Worth,582,15,11,0
2020-07-03,19159,Ringgold,504,15,11,0
2020-07-03,19053,Decatur,432,11,10,0
2020-07-03,19185,Wayne,327,10,6,0
2020-07-03,19137,Montgomery,776,10,8,2
2020-07-03,19003,Adams,269,8,8,0
2020-07-03,19071,Fremont,395,7,4,0
2020-07-03,NA,Pending Investigation,2684,4,3,0
