date,fips,county,tests,cases,recovered,deaths
2020-12-31,19153,Polk,219810,41187,34969,410
2020-12-31,19113,Linn,95246,16555,14736,245
2020-12-31,19163,Scott,70020,14063,11886,152
2020-12-31,19013,Black Hawk,57248,12747,11241,218
2020-12-31,19193,Woodbury,49724,12235,10766,167
2020-12-31,19103,Johnson,64909,11089,9812,47
2020-12-31,19061,Dubuque,47843,10582,9447,136
2020-12-31,19155,Pottawattamie,39519,8244,6880,95
2020-12-31,19169,Story,45739,7982,7074,31
2020-12-31,19049,Dallas,43340,7870,6644,66
2020-12-31,19187,Webster,18512,4423,3761,64
2020-12-31,19167,Sioux,13263,4336,3862,44
2020-12-31,19033,Cerro Gordo,19778,4319,3717,62
2020-12-31,19045,Clinton,17798,4127,3490,55
2020-12-31,19127,Marshall,16861,4006,3588,57
2020-12-31,19181,Warren,22271,3758,2982,34
2020-12-31,19021,Buena Vista,12842,3699,3172,26
2020-12-31,19139,Muscatine,17448,3562,3039,75
2020-12-31,19057,Des Moines,17279,3521,3037,34
2020-12-31,19149,Plymouth,11270,3344,2906,51
2020-12-31,19179,Wapello,13608,3120,2607,90
2020-12-31,19099,Jasper,14440,2847,2303,53
2020-12-31,19111,Lee,12922,2846,2311,24
2020-12-31,19125,Marion,12454,2701,2124,47
2020-12-31,19105,Jones,8183,2581,2385,48
2020-12-31,19087,Henry,9154,2474,2103,27
2020-12-31,19027,Carroll,9553,2362,2029,30
2020-12-31,19017,Bremer,9479,2259,2045,44
2020-12-31,19047,Crawford,7360,2109,1825,22
2020-12-31,19011,Benton,10318,1976,1751,37
2020-12-31,19015,Boone,10855,1889,1474,15
2020-12-31,19183,Washington,9610,1874,1500,28
2020-12-31,19097,Jackson,7284,1768,1565,29
2020-12-31,19171,Tama,6939,1751,1531,55
2020-12-31,19123,Mahaska,8429,1732,1313,34
2020-12-31,19059,Dickinson,8668,1704,1455,19
2020-12-31,19055,Delaware,6565,1626,1469,29
2020-12-31,19141,O'Brien,5550,1589,1374,53
2020-12-31,19109,Kossuth,6358,1549,1226,32
2020-12-31,19041,Clay,6871,1537,1259,12
2020-12-31,19197,Wright,6809,1528,1311,18
2020-12-31,19079,Hamilton,6171,1471,1205,24
2020-12-31,19083,Hardin,6827,1450,1237,26
2020-12-31,19019,Buchanan,7630,1438,1226,16
2020-12-31,19085,Harrison,5381,1430,1122,53
2020-12-31,19065,Fayette,7331,1396,1108,19
2020-12-31,19031,Cedar,7319,1389,1142,18
2020-12-31,19191,Winneshiek,7952,1381,1053,18
2020-12-31,19043,Clayton,5647,1373,1161,46
2020-12-31,19145,Page,5079,1358,1238,13
2020-12-31,19067,Floyd,6326,1277,1113,34
2020-12-31,19129,Mills,6555,1271,1118,15
2020-12-31,19023,Butler,5609,1267,1084,22
2020-12-31,19119,Lyon,3776,1257,1063,25
2020-12-31,19035,Cherokee,4891,1229,971,22
2020-12-31,19157,Poweshiek,6867,1196,1034,24
2020-12-31,19005,Allamakee,4933,1177,889,25
2020-12-31,19025,Calhoun,4568,1173,1091,9
2020-12-31,19081,Hancock,4845,1173,919,24
2020-12-31,19095,Iowa,6592,1133,995,21
2020-12-31,19189,Winnebago,5004,1099,948,28
2020-12-31,19075,Grundy,4648,1083,889,17
2020-12-31,19115,Louisa,4481,1065,893,24
2020-12-31,19131,Mitchell,4615,1040,835,30
2020-12-31,19029,Cass,5136,1038,829,38
2020-12-31,19161,Sac,4445,1035,903,14
2020-12-31,19037,Chickasaw,4338,1034,917,11
2020-12-31,19175,Union,5527,1023,837,19
2020-12-31,19101,Jefferson,6087,1017,766,20
2020-12-31,19063,Emmet,4138,1006,816,24
2020-12-31,19091,Humboldt,3940,977,819,18
2020-12-31,19007,Appanoose,4802,967,828,36
2020-12-31,19121,Madison,5922,962,754,8
2020-12-31,19165,Shelby,4275,946,791,24
2020-12-31,19077,Guthrie,4634,945,787,23
2020-12-31,19069,Franklin,4154,896,755,17
2020-12-31,19147,Palo Alto,3721,808,681,8
2020-12-31,19107,Keokuk,3325,788,665,25
2020-12-31,19137,Montgomery,3494,761,512,15
2020-12-31,19151,Pocahontas,2987,718,597,12
2020-12-31,19089,Howard,3534,712,570,17
2020-12-31,19093,Ida,2644,693,541,28
2020-12-31,19039,Clarke,3776,681,508,6
2020-12-31,NA,Pending Investigation,9813,669,396,0
2020-12-31,19135,Monroe,2652,649,458,17
2020-12-31,19073,Greene,3488,645,543,7
2020-12-31,19051,Davis,2590,637,524,20
2020-12-31,19143,Osceola,2018,611,550,8
2020-12-31,19001,Adair,2945,603,461,17
2020-12-31,19117,Lucas,3051,570,342,7
2020-12-31,19173,Taylor,2122,543,479,9
2020-12-31,19133,Monona,3061,543,464,16
2020-12-31,19195,Worth,2981,521,397,3
2020-12-31,19071,Fremont,2203,466,394,5
2020-12-31,19177,Van Buren,2204,453,395,11
2020-12-31,19053,Decatur,2760,425,345,3
2020-12-31,19185,Wayne,1814,373,303,21
2020-12-31,19009,Audubon,2052,369,307,7
2020-12-31,19159,Ringgold,1939,360,253,7
2020-12-31,19003,Adams,1277,262,187,2
