date,fips,county,tests,cases,recovered,deaths
2020-10-13,19153,Polk,142892,17245,14772,277
2020-10-13,19193,Woodbury,34781,6423,4687,81
2020-10-13,19103,Johnson,42947,5498,4839,30
2020-10-13,19013,Black Hawk,38164,4934,4151,96
2020-10-13,19113,Linn,56705,4703,3570,121
2020-10-13,19061,Dubuque,33050,4201,2575,50
2020-10-13,19169,Story,31718,3728,3193,17
2020-10-13,19163,Scott,41574,3630,2596,30
2020-10-13,19049,Dallas,28038,3128,2594,40
2020-10-13,19155,Pottawattamie,23903,2673,2004,43
2020-10-13,19021,Buena Vista,9886,2140,1909,12
2020-10-13,19167,Sioux,8788,2118,1190,9
2020-10-13,19127,Marshall,12084,1873,1719,36
2020-10-13,19187,Webster,13206,1563,1245,14
2020-10-13,19179,Wapello,8943,1436,1327,60
2020-10-13,19149,Plymouth,7435,1384,950,24
2020-10-13,19045,Clinton,10836,1285,999,25
2020-10-13,19047,Crawford,5669,1239,936,11
2020-10-13,19139,Muscatine,10623,1234,1002,57
2020-10-13,19033,Cerro Gordo,12372,1183,975,23
2020-10-13,19181,Warren,13831,1066,912,6
2020-10-13,19057,Des Moines,10104,1020,709,9
2020-10-13,19099,Jasper,8930,969,688,35
2020-10-13,19027,Carroll,6445,928,609,6
2020-10-13,19087,Henry,5722,918,635,5
2020-10-13,19125,Marion,7654,878,795,9
2020-10-13,19171,Tama,4862,857,707,35
2020-10-13,19111,Lee,7645,778,568,9
2020-10-13,19197,Wright,4809,662,560,1
2020-10-13,19059,Dickinson,5785,636,457,7
2020-10-13,19015,Boone,6994,617,444,8
2020-10-13,19055,Delaware,4332,586,476,7
2020-10-13,19017,Bremer,5850,570,441,7
2020-10-13,19183,Washington,5788,562,413,11
2020-10-13,19123,Mahaska,5497,536,356,21
2020-10-13,19141,O'Brien,3415,524,275,9
2020-10-13,19119,Lyon,2280,477,226,5
2020-10-13,19115,Louisa,2854,469,397,15
2020-10-13,19085,Harrison,3315,463,195,5
2020-10-13,19097,Jackson,4408,457,284,3
2020-10-13,19041,Clay,4246,440,268,4
2020-10-13,19011,Benton,6092,418,264,1
2020-10-13,19067,Floyd,4189,395,353,10
2020-10-13,19191,Winneshiek,4731,393,294,9
2020-10-13,19157,Poweshiek,4256,392,286,11
2020-10-13,19079,Hamilton,4019,391,340,3
2020-10-13,19109,Kossuth,3949,379,215,0
2020-10-13,19083,Hardin,4208,377,283,4
2020-10-13,19189,Winnebago,3268,368,258,16
2020-10-13,19069,Franklin,2738,363,326,18
2020-10-13,19105,Jones,4425,360,230,3
2020-10-13,19063,Emmet,2501,357,235,13
2020-10-13,19019,Buchanan,4896,352,214,2
2020-10-13,19077,Guthrie,2983,341,204,13
2020-10-13,19161,Sac,3000,337,175,1
2020-10-13,19035,Cherokee,3133,336,175,2
2020-10-13,19095,Iowa,4392,324,172,2
2020-10-13,19023,Butler,3651,322,292,2
2020-10-13,19043,Clayton,3555,321,277,3
2020-10-13,19165,Shelby,2640,314,280,1
2020-10-13,19121,Madison,3902,313,205,2
2020-10-13,19037,Chickasaw,2810,310,289,1
2020-10-13,19031,Cedar,4363,306,211,4
2020-10-13,19005,Allamakee,3139,297,225,8
2020-10-13,19145,Page,3153,295,229,0
2020-10-13,19129,Mills,4170,292,153,1
2020-10-13,19065,Fayette,4560,291,178,2
2020-10-13,19039,Clarke,2518,291,247,3
2020-10-13,19147,Palo Alto,2395,262,153,1
2020-10-13,19075,Grundy,3037,256,193,4
2020-10-13,19091,Humboldt,2533,250,205,3
2020-10-13,19081,Hancock,2832,249,212,4
2020-10-13,19025,Calhoun,2852,242,206,3
2020-10-13,19029,Cass,3172,238,196,2
2020-10-13,19089,Howard,2254,214,172,7
2020-10-13,19143,Osceola,1212,214,119,0
2020-10-13,19131,Mitchell,2996,210,173,0
2020-10-13,19133,Monona,2093,205,133,1
2020-10-13,19173,Taylor,1422,202,146,1
2020-10-13,19135,Monroe,1542,196,130,11
2020-10-13,19151,Pocahontas,1927,191,151,2
2020-10-13,19175,Union,3472,190,126,3
2020-10-13,19007,Appanoose,2911,187,134,3
2020-10-13,19101,Jefferson,3142,177,130,1
2020-10-13,19117,Lucas,1824,170,122,6
2020-10-13,19071,Fremont,1424,165,76,0
2020-10-13,19093,Ida,1665,161,81,2
2020-10-13,19073,Greene,2325,152,83,0
2020-10-13,19051,Davis,1456,145,109,4
2020-10-13,19177,Van Buren,1315,143,115,2
2020-10-13,19137,Montgomery,2134,139,105,5
2020-10-13,19107,Keokuk,1885,131,88,1
2020-10-13,19195,Worth,1842,119,100,0
2020-10-13,19009,Audubon,1331,117,47,1
2020-10-13,19185,Wayne,1227,106,92,3
2020-10-13,19053,Decatur,1723,103,57,0
2020-10-13,19001,Adair,1748,100,60,1
2020-10-13,19159,Ringgold,1280,68,53,2
2020-10-13,19003,Adams,744,55,32,0
2020-10-13,NA,Pending Investigation,4435,9,0,0
