date,fips,county,tests,cases,recovered,deaths
2021-05-01,19153,Polk,283828,56948,54324,617
2021-05-01,19113,Linn,120697,20613,19626,333
2021-05-01,19163,Scott,89406,19605,18089,239
2021-05-01,19013,Black Hawk,71940,15714,15050,307
2021-05-01,19193,Woodbury,61497,15054,14434,227
2021-05-01,19103,Johnson,82529,14352,13548,83
2021-05-01,19061,Dubuque,58486,13289,12609,207
2021-05-01,19049,Dallas,55603,11058,10638,97
2021-05-01,19155,Pottawattamie,48771,10980,10301,165
2021-05-01,19169,Story,57219,10498,10082,48
2021-05-01,19181,Warren,28749,5695,5339,87
2021-05-01,19045,Clinton,23538,5482,5156,92
2021-05-01,19033,Cerro Gordo,25626,5335,5041,88
2021-05-01,19187,Webster,21663,5102,4961,92
2021-05-01,19167,Sioux,16458,5102,4913,74
2021-05-01,19127,Marshall,21949,4802,4681,75
2021-05-01,19139,Muscatine,22083,4693,4401,99
2021-05-01,19057,Des Moines,21641,4495,4312,66
2021-05-01,19179,Wapello,18918,4267,4108,122
2021-05-01,19021,Buena Vista,15051,4238,4153,40
2021-05-01,19099,Jasper,18739,4121,3982,70
2021-05-01,19149,Plymouth,13571,3995,3825,79
2021-05-01,19111,Lee,16243,3712,3612,55
2021-05-01,19125,Marion,16495,3591,3462,75
2021-05-01,19105,Jones,10267,2955,2851,57
2021-05-01,19087,Henry,11226,2897,2808,37
2021-05-01,19027,Carroll,11618,2837,2715,52
2021-05-01,19017,Bremer,12569,2816,2706,60
2021-05-01,19047,Crawford,8996,2639,2565,40
2021-05-01,19015,Boone,14223,2614,2501,34
2021-05-01,19011,Benton,13148,2540,2430,55
2021-05-01,19183,Washington,12143,2514,2406,50
2021-05-01,19059,Dickinson,10742,2470,2285,43
2021-05-01,19123,Mahaska,10699,2280,2148,50
2021-05-01,19097,Jackson,9392,2202,2118,42
2021-05-01,19109,Kossuth,8154,2144,2034,64
2021-05-01,19041,Clay,8648,2144,2018,25
2021-05-01,19171,Tama,8615,2085,1982,71
2021-05-01,19055,Delaware,8304,2076,1924,39
2021-05-01,19141,O'Brien,6811,1986,1878,60
2021-05-01,19191,Winneshiek,10571,1961,1873,33
2021-05-01,19145,Page,6451,1917,1858,21
2021-05-01,19019,Buchanan,9716,1900,1824,31
2021-05-01,19031,Cedar,9419,1880,1781,23
2021-05-01,19065,Fayette,9536,1843,1787,41
2021-05-01,19083,Hardin,8692,1842,1728,42
2021-05-01,19197,Wright,7986,1821,1741,36
2021-05-01,19079,Hamilton,7738,1789,1724,49
2021-05-01,19085,Harrison,6610,1786,1652,73
2021-05-01,19043,Clayton,7330,1682,1582,56
2021-05-01,19023,Butler,7218,1633,1576,34
2021-05-01,19129,Mills,7797,1610,1541,21
2021-05-01,19067,Floyd,7937,1590,1490,42
2021-05-01,19035,Cherokee,6143,1582,1509,38
2021-05-01,19121,Madison,7972,1573,1495,19
2021-05-01,19119,Lyon,4821,1569,1476,41
2021-05-01,19157,Poweshiek,9087,1539,1490,33
2021-05-01,19005,Allamakee,6317,1498,1440,51
2021-05-01,19095,Iowa,8363,1475,1422,24
2021-05-01,19081,Hancock,6194,1459,1381,34
2021-05-01,19189,Winnebago,6439,1402,1314,31
2021-05-01,19029,Cass,6505,1372,1283,54
2021-05-01,19075,Grundy,5912,1359,1311,32
2021-05-01,19025,Calhoun,5401,1350,1315,13
2021-05-01,19063,Emmet,5302,1324,1207,40
2021-05-01,19101,Jefferson,7849,1318,1278,35
2021-05-01,19165,Shelby,5657,1300,1217,37
2021-05-01,19161,Sac,5482,1295,1233,19
2021-05-01,19007,Appanoose,6161,1276,1210,47
2021-05-01,19115,Louisa,5539,1276,1211,49
2021-05-01,19175,Union,6689,1267,1193,32
2021-05-01,19131,Mitchell,5574,1255,1217,41
2021-05-01,19037,Chickasaw,5567,1232,1206,15
2021-05-01,19077,Guthrie,5864,1201,1140,29
2021-05-01,19091,Humboldt,4825,1186,1153,26
2021-05-01,19069,Franklin,5445,1155,1096,21
2021-05-01,19147,Palo Alto,4594,1118,1056,23
2021-05-01,19089,Howard,4717,1041,1002,22
2021-05-01,19137,Montgomery,4397,1024,956,37
2021-05-01,NA,Pending Investigation,5315,1002,953,0
2021-05-01,19039,Clarke,4981,990,957,24
2021-05-01,19107,Keokuk,4354,953,911,31
2021-05-01,19135,Monroe,3594,950,894,28
2021-05-01,19093,Ida,3412,903,843,34
2021-05-01,19001,Adair,3695,860,807,32
2021-05-01,19151,Pocahontas,3522,852,815,21
2021-05-01,19133,Monona,3872,824,775,30
2021-05-01,19051,Davis,3569,807,768,24
2021-05-01,19143,Osceola,2585,776,708,16
2021-05-01,19073,Greene,4240,773,748,10
2021-05-01,19117,Lucas,3929,766,726,23
2021-05-01,19195,Worth,3939,732,683,8
2021-05-01,19173,Taylor,2565,655,633,12
2021-05-01,19071,Fremont,2723,619,590,9
2021-05-01,19053,Decatur,3619,596,580,9
2021-05-01,19177,Van Buren,2819,556,535,18
2021-05-01,19159,Ringgold,2450,544,515,24
2021-05-01,19185,Wayne,2542,530,490,23
2021-05-01,19009,Audubon,2728,499,477,9
2021-05-01,19003,Adams,1630,337,321,4
