date,fips,county,tests,cases,recovered,deaths
2020-12-09,19153,Polk,205479,36754,26437,357
2020-12-09,19113,Linn,89668,15280,10721,173
2020-12-09,19163,Scott,65243,12610,8023,100
2020-12-09,19013,Black Hawk,54141,11664,8779,156
2020-12-09,19193,Woodbury,46790,11237,9014,142
2020-12-09,19103,Johnson,60961,10208,7812,41
2020-12-09,19061,Dubuque,45591,9827,7607,101
2020-12-09,19169,Story,43127,7283,5346,25
2020-12-09,19155,Pottawattamie,36848,7233,4705,82
2020-12-09,19049,Dallas,40292,6983,5024,60
2020-12-09,19167,Sioux,12429,3996,3147,29
2020-12-09,19187,Webster,17571,3972,2799,42
2020-12-09,19033,Cerro Gordo,18570,3937,2523,52
2020-12-09,19127,Marshall,15937,3701,2894,51
2020-12-09,19045,Clinton,16539,3662,2451,48
2020-12-09,19021,Buena Vista,12192,3291,2665,14
2020-12-09,19139,Muscatine,16264,3248,2150,74
2020-12-09,19057,Des Moines,16279,3197,2216,23
2020-12-09,19181,Warren,20690,3182,2055,17
2020-12-09,19149,Plymouth,10578,3060,2288,45
2020-12-09,19179,Wapello,12595,2794,2003,72
2020-12-09,19111,Lee,11930,2459,1547,21
2020-12-09,19099,Jasper,13170,2430,1735,47
2020-12-09,19105,Jones,7829,2429,1854,19
2020-12-09,19125,Marion,11392,2253,1581,25
2020-12-09,19087,Henry,8382,2140,1482,8
2020-12-09,19027,Carroll,9019,2114,1626,26
2020-12-09,19017,Bremer,8964,2094,1426,14
2020-12-09,19047,Crawford,7073,1894,1580,16
2020-12-09,19011,Benton,9738,1835,1263,25
2020-12-09,19171,Tama,6533,1604,1267,42
2020-12-09,19097,Jackson,6822,1595,1209,17
2020-12-09,19183,Washington,8841,1591,1003,16
2020-12-09,19015,Boone,9976,1579,1056,12
2020-12-09,19059,Dickinson,8155,1543,1063,12
2020-12-09,19055,Delaware,6233,1526,1169,22
2020-12-09,19141,O'Brien,5167,1430,1047,32
2020-12-09,19123,Mahaska,7686,1406,1013,29
2020-12-09,19197,Wright,6427,1388,996,8
2020-12-09,19041,Clay,6367,1354,851,7
2020-12-09,19109,Kossuth,5894,1332,721,9
2020-12-09,19019,Buchanan,7210,1305,862,10
2020-12-09,19083,Hardin,6368,1284,835,12
2020-12-09,19079,Hamilton,5762,1274,718,15
2020-12-09,19145,Page,4757,1241,1009,5
2020-12-09,19043,Clayton,5281,1232,820,11
2020-12-09,19031,Cedar,6837,1218,795,15
2020-12-09,19085,Harrison,4933,1199,859,33
2020-12-09,19067,Floyd,5976,1174,716,24
2020-12-09,19191,Winneshiek,7312,1165,720,14
2020-12-09,19065,Fayette,6845,1160,755,12
2020-12-09,19129,Mills,6191,1153,772,10
2020-12-09,19023,Butler,5285,1135,733,12
2020-12-09,19119,Lyon,3510,1128,764,10
2020-12-09,19025,Calhoun,4378,1125,836,7
2020-12-09,19157,Poweshiek,6458,1080,793,14
2020-12-09,19035,Cherokee,4504,1062,617,4
2020-12-09,19095,Iowa,6240,1040,703,14
2020-12-09,19189,Winnebago,4725,1007,705,25
2020-12-09,19081,Hancock,4475,985,636,8
2020-12-09,19005,Allamakee,4552,980,586,14
2020-12-09,19161,Sac,4214,953,623,9
2020-12-09,19037,Chickasaw,4096,945,754,6
2020-12-09,19115,Louisa,4247,939,685,22
2020-12-09,19175,Union,5228,924,497,8
2020-12-09,19075,Grundy,4335,915,616,14
2020-12-09,19029,Cass,4784,901,616,26
2020-12-09,19131,Mitchell,4287,888,537,11
2020-12-09,19063,Emmet,3812,864,600,26
2020-12-09,19007,Appanoose,4479,858,567,14
2020-12-09,19091,Humboldt,3694,845,540,6
2020-12-09,19165,Shelby,3986,840,597,15
2020-12-09,19077,Guthrie,4331,830,588,15
2020-12-09,19101,Jefferson,5581,826,472,6
2020-12-09,19121,Madison,5496,804,533,5
2020-12-09,19069,Franklin,3874,793,542,21
2020-12-09,NA,Pending Investigation,8854,720,243,0
2020-12-09,19147,Palo Alto,3525,714,479,5
2020-12-09,19107,Keokuk,3089,699,411,10
2020-12-09,19151,Pocahontas,2824,625,420,4
2020-12-09,19089,Howard,3261,612,373,9
2020-12-09,19093,Ida,2453,602,374,16
2020-12-09,19143,Osceola,1920,582,417,2
2020-12-09,19137,Montgomery,3180,575,327,11
2020-12-09,19073,Greene,3262,572,373,2
2020-12-09,19039,Clarke,3422,540,415,4
2020-12-09,19051,Davis,2338,516,340,11
2020-12-09,19001,Adair,2750,500,327,11
2020-12-09,19173,Taylor,1997,486,357,3
2020-12-09,19133,Monona,2875,486,328,9
2020-12-09,19135,Monroe,2294,483,346,13
2020-12-09,19195,Worth,2729,415,248,1
2020-12-09,19071,Fremont,2055,412,299,3
2020-12-09,19177,Van Buren,2054,410,289,5
2020-12-09,19117,Lucas,2685,382,272,6
2020-12-09,19053,Decatur,2516,363,255,1
2020-12-09,19185,Wayne,1695,327,251,7
2020-12-09,19009,Audubon,1895,321,245,3
2020-12-09,19159,Ringgold,1808,298,134,2
2020-12-09,19003,Adams,1171,201,128,2
