date,fips,county,tests,cases,recovered,deaths
2021-06-09,19153,Polk,294804,58139,56994,636
2021-06-09,19113,Linn,125455,21147,20519,338
2021-06-09,19163,Scott,93481,20273,19806,244
2021-06-09,19013,Black Hawk,74356,16008,15509,310
2021-06-09,19193,Woodbury,63290,15218,14920,229
2021-06-09,19103,Johnson,85980,14594,14382,85
2021-06-09,19061,Dubuque,60388,13481,13150,210
2021-06-09,19049,Dallas,57648,11275,11081,99
2021-06-09,19155,Pottawattamie,50074,11206,10956,173
2021-06-09,19169,Story,58940,10705,10559,48
2021-06-09,19181,Warren,29908,5825,5685,90
2021-06-09,19045,Clinton,24761,5610,5465,93
2021-06-09,19033,Cerro Gordo,26729,5517,5307,90
2021-06-09,19167,Sioux,16958,5166,5073,74
2021-06-09,19187,Webster,22199,5141,5033,94
2021-06-09,19139,Muscatine,22976,4871,4705,105
2021-06-09,19127,Marshall,22777,4862,4757,76
2021-06-09,19057,Des Moines,22597,4666,4504,68
2021-06-09,19179,Wapello,19644,4332,4178,122
2021-06-09,19021,Buena Vista,15425,4262,4206,40
2021-06-09,19099,Jasper,19487,4205,4119,72
2021-06-09,19149,Plymouth,13892,4029,3931,81
2021-06-09,19111,Lee,16920,3812,3714,56
2021-06-09,19125,Marion,17126,3657,3566,76
2021-06-09,19105,Jones,10685,3008,2933,57
2021-06-09,19087,Henry,11638,2941,2882,37
2021-06-09,19017,Bremer,12992,2878,2781,60
2021-06-09,19027,Carroll,11925,2866,2809,52
2021-06-09,19015,Boone,14717,2682,2617,34
2021-06-09,19047,Crawford,9236,2677,2624,40
2021-06-09,19011,Benton,13618,2586,2512,55
2021-06-09,19183,Washington,12614,2565,2496,51
2021-06-09,19059,Dickinson,11029,2493,2442,44
2021-06-09,19123,Mahaska,11144,2321,2244,51
2021-06-09,19097,Jackson,9776,2250,2179,42
2021-06-09,19041,Clay,8909,2164,2129,27
2021-06-09,19109,Kossuth,8362,2160,2098,65
2021-06-09,19171,Tama,8905,2113,2022,71
2021-06-09,19055,Delaware,8553,2109,2052,41
2021-06-09,19141,O'Brien,6980,1997,1935,61
2021-06-09,19191,Winneshiek,10914,1976,1936,35
2021-06-09,19145,Page,6644,1945,1907,22
2021-06-09,19019,Buchanan,10055,1926,1876,33
2021-06-09,19031,Cedar,9719,1916,1875,23
2021-06-09,19083,Hardin,9041,1871,1812,44
2021-06-09,19065,Fayette,9835,1860,1814,43
2021-06-09,19197,Wright,8216,1857,1808,40
2021-06-09,19079,Hamilton,8014,1814,1752,51
2021-06-09,19085,Harrison,6771,1799,1721,73
2021-06-09,19043,Clayton,7613,1709,1648,57
2021-06-09,19023,Butler,7453,1659,1610,35
2021-06-09,19121,Madison,8349,1644,1607,19
2021-06-09,19129,Mills,7957,1628,1601,24
2021-06-09,19067,Floyd,8229,1626,1565,42
2021-06-09,19035,Cherokee,6284,1593,1547,38
2021-06-09,19119,Lyon,5006,1588,1540,41
2021-06-09,19157,Poweshiek,9382,1568,1520,36
2021-06-09,19005,Allamakee,6558,1525,1464,52
2021-06-09,19081,Hancock,6484,1499,1445,34
2021-06-09,19095,Iowa,8629,1497,1467,24
2021-06-09,19189,Winnebago,6718,1442,1393,31
2021-06-09,19029,Cass,6714,1392,1340,54
2021-06-09,19025,Calhoun,5602,1389,1372,13
2021-06-09,19075,Grundy,6081,1369,1333,33
2021-06-09,19063,Emmet,5487,1358,1297,40
2021-06-09,19101,Jefferson,8324,1334,1298,35
2021-06-09,19165,Shelby,5797,1312,1276,37
2021-06-09,19161,Sac,5647,1308,1285,20
2021-06-09,19175,Union,6925,1298,1252,35
2021-06-09,19115,Louisa,5734,1295,1235,49
2021-06-09,19007,Appanoose,6420,1290,1230,49
2021-06-09,19131,Mitchell,5717,1265,1232,42
2021-06-09,19037,Chickasaw,5795,1244,1229,16
2021-06-09,19069,Franklin,5786,1232,1170,23
2021-06-09,19077,Guthrie,6114,1228,1190,32
2021-06-09,19091,Humboldt,4947,1194,1165,26
2021-06-09,19147,Palo Alto,4730,1135,1102,23
2021-06-09,19089,Howard,4853,1048,1024,22
2021-06-09,19137,Montgomery,4497,1036,997,38
2021-06-09,19039,Clarke,5192,1008,978,24
2021-06-09,19107,Keokuk,4522,962,927,32
2021-06-09,19135,Monroe,3745,959,923,29
2021-06-09,NA,Pending Investigation,4314,957,941,0
2021-06-09,19093,Ida,3530,914,865,35
2021-06-09,19001,Adair,3819,873,836,32
2021-06-09,19151,Pocahontas,3618,858,837,22
2021-06-09,19051,Davis,3744,851,804,25
2021-06-09,19133,Monona,3966,829,800,31
2021-06-09,19143,Osceola,2681,790,773,16
2021-06-09,19073,Greene,4363,780,765,11
2021-06-09,19117,Lucas,4112,779,753,23
2021-06-09,19195,Worth,4103,757,741,8
2021-06-09,19173,Taylor,2665,664,649,12
2021-06-09,19071,Fremont,2830,626,617,9
2021-06-09,19053,Decatur,3755,613,605,9
2021-06-09,19177,Van Buren,2925,564,542,18
2021-06-09,19159,Ringgold,2518,560,539,24
2021-06-09,19185,Wayne,2665,543,516,23
2021-06-09,19009,Audubon,2871,528,500,10
2021-06-09,19003,Adams,1683,344,337,4
