date,fips,county,tests,cases,recovered,deaths
2021-04-05,19153,Polk,272714,54891,51715,590
2021-04-05,19113,Linn,115769,19976,19183,328
2021-04-05,19163,Scott,85108,18313,17073,232
2021-04-05,19013,Black Hawk,69554,15342,14689,306
2021-04-05,19193,Woodbury,59431,14640,13681,219
2021-04-05,19103,Johnson,79011,13671,13099,80
2021-04-05,19061,Dubuque,56476,12841,12250,202
2021-04-05,19049,Dallas,53601,10729,10171,96
2021-04-05,19155,Pottawattamie,46973,10450,9769,156
2021-04-05,19169,Story,55605,10146,9608,47
2021-04-05,19181,Warren,27644,5418,5094,85
2021-04-05,19045,Clinton,22415,5244,4954,89
2021-04-05,19033,Cerro Gordo,24604,5135,4935,85
2021-04-05,19187,Webster,21175,5049,4871,90
2021-04-05,19167,Sioux,15896,4985,4740,72
2021-04-05,19127,Marshall,21197,4745,4594,74
2021-04-05,19139,Muscatine,21250,4489,4187,96
2021-04-05,19057,Des Moines,20969,4366,4238,64
2021-04-05,19179,Wapello,18233,4226,3966,119
2021-04-05,19021,Buena Vista,14657,4195,4094,40
2021-04-05,19099,Jasper,18089,4046,3838,69
2021-04-05,19149,Plymouth,13173,3891,3618,79
2021-04-05,19111,Lee,15760,3651,3578,55
2021-04-05,19125,Marion,15886,3519,3367,75
2021-04-05,19105,Jones,9848,2907,2798,55
2021-04-05,19087,Henry,10872,2844,2764,37
2021-04-05,19017,Bremer,12180,2769,2650,59
2021-04-05,19027,Carroll,11253,2743,2625,50
2021-04-05,19047,Crawford,8730,2600,2509,38
2021-04-05,19015,Boone,13709,2533,2424,31
2021-04-05,19011,Benton,12659,2483,2364,55
2021-04-05,19183,Washington,11751,2453,2355,49
2021-04-05,19059,Dickinson,10298,2325,2005,43
2021-04-05,19123,Mahaska,10313,2203,2105,49
2021-04-05,19097,Jackson,9040,2156,2065,42
2021-04-05,19109,Kossuth,7860,2092,1934,60
2021-04-05,19171,Tama,8359,2055,1962,68
2021-04-05,19041,Clay,8301,2040,1826,25
2021-04-05,19055,Delaware,7948,1973,1822,39
2021-04-05,19141,O'Brien,6625,1937,1784,59
2021-04-05,19191,Winneshiek,10209,1907,1805,33
2021-04-05,19145,Page,6302,1863,1792,20
2021-04-05,19019,Buchanan,9387,1860,1749,31
2021-04-05,19065,Fayette,9189,1822,1758,41
2021-04-05,19031,Cedar,9072,1809,1707,23
2021-04-05,19197,Wright,7797,1774,1716,35
2021-04-05,19083,Hardin,8343,1767,1668,40
2021-04-05,19079,Hamilton,7465,1764,1695,49
2021-04-05,19085,Harrison,6366,1725,1604,73
2021-04-05,19043,Clayton,6995,1632,1556,55
2021-04-05,19023,Butler,6970,1614,1555,33
2021-04-05,19129,Mills,7598,1556,1476,20
2021-04-05,19035,Cherokee,5976,1548,1422,38
2021-04-05,19067,Floyd,7636,1530,1444,42
2021-04-05,19119,Lyon,4555,1518,1420,41
2021-04-05,19157,Poweshiek,8864,1515,1458,33
2021-04-05,19121,Madison,7649,1512,1446,19
2021-04-05,19005,Allamakee,6147,1487,1404,51
2021-04-05,19095,Iowa,8040,1441,1386,24
2021-04-05,19081,Hancock,5941,1415,1346,34
2021-04-05,19189,Winnebago,6196,1344,1276,31
2021-04-05,19075,Grundy,5720,1340,1293,32
2021-04-05,19029,Cass,6280,1332,1248,54
2021-04-05,19025,Calhoun,5254,1326,1287,11
2021-04-05,19101,Jefferson,7616,1302,1262,35
2021-04-05,19007,Appanoose,5942,1257,1188,47
2021-04-05,19115,Louisa,5361,1255,1185,48
2021-04-05,19063,Emmet,5030,1250,1111,40
2021-04-05,19131,Mitchell,5438,1248,1183,41
2021-04-05,19161,Sac,5310,1248,1178,19
2021-04-05,19165,Shelby,5382,1243,1139,35
2021-04-05,19175,Union,6470,1227,1168,32
2021-04-05,19037,Chickasaw,5391,1214,1191,15
2021-04-05,19091,Humboldt,4713,1177,1115,26
2021-04-05,19077,Guthrie,5610,1161,1080,28
2021-04-05,19069,Franklin,5227,1119,1073,21
2021-04-05,19147,Palo Alto,4453,1081,996,22
2021-04-05,NA,Pending Investigation,5933,1024,939,0
2021-04-05,19089,Howard,4570,1023,976,22
2021-04-05,19137,Montgomery,4216,985,933,37
2021-04-05,19039,Clarke,4832,978,931,23
2021-04-05,19107,Keokuk,4184,936,898,30
2021-04-05,19135,Monroe,3446,920,873,28
2021-04-05,19093,Ida,3309,878,783,33
2021-04-05,19001,Adair,3587,838,787,32
2021-04-05,19151,Pocahontas,3421,830,792,21
2021-04-05,19133,Monona,3745,802,742,30
2021-04-05,19051,Davis,3420,792,742,24
2021-04-05,19073,Greene,4077,756,722,10
2021-04-05,19117,Lucas,3764,747,703,22
2021-04-05,19143,Osceola,2452,721,669,16
2021-04-05,19195,Worth,3728,685,663,8
2021-04-05,19173,Taylor,2489,643,631,12
2021-04-05,19071,Fremont,2616,591,548,10
2021-04-05,19053,Decatur,3515,584,571,9
2021-04-05,19177,Van Buren,2723,551,523,18
2021-04-05,19159,Ringgold,2362,529,492,22
2021-04-05,19185,Wayne,2416,516,453,23
2021-04-05,19009,Audubon,2610,490,465,9
2021-04-05,19003,Adams,1571,321,316,4
