date,fips,county,tests,cases,recovered,deaths
2020-10-11,19153,Polk,142091,17147,14580,276
2020-10-11,19193,Woodbury,34480,6349,4562,78
2020-10-11,19103,Johnson,42667,5447,4790,29
2020-10-11,19013,Black Hawk,37949,4912,4108,96
2020-10-11,19113,Linn,56175,4664,3500,120
2020-10-11,19061,Dubuque,32853,4146,2469,47
2020-10-11,19169,Story,31606,3709,3133,17
2020-10-11,19163,Scott,41122,3572,2532,29
2020-10-11,19049,Dallas,27841,3101,2562,40
2020-10-11,19155,Pottawattamie,23771,2649,1974,43
2020-10-11,19021,Buena Vista,9872,2138,1890,12
2020-10-11,19167,Sioux,8737,2096,1113,8
2020-10-11,19127,Marshall,12040,1866,1714,36
2020-10-11,19187,Webster,13144,1549,1222,14
2020-10-11,19179,Wapello,8880,1422,1302,59
2020-10-11,19149,Plymouth,7391,1368,919,24
2020-10-11,19045,Clinton,10737,1265,984,25
2020-10-11,19047,Crawford,5653,1226,913,11
2020-10-11,19139,Muscatine,10542,1222,993,57
2020-10-11,19033,Cerro Gordo,12314,1179,961,23
2020-10-11,19181,Warren,13734,1050,908,6
2020-10-11,19057,Des Moines,9999,1008,684,9
2020-10-11,19099,Jasper,8867,963,665,35
2020-10-11,19027,Carroll,6406,913,560,6
2020-10-11,19087,Henry,5684,906,468,5
2020-10-11,19125,Marion,7598,866,782,9
2020-10-11,19171,Tama,4839,852,701,35
2020-10-11,19111,Lee,7587,774,558,9
2020-10-11,19197,Wright,4799,657,557,1
2020-10-11,19059,Dickinson,5768,632,445,7
2020-10-11,19015,Boone,6962,611,419,8
2020-10-11,19055,Delaware,4296,570,458,6
2020-10-11,19017,Bremer,5818,563,427,7
2020-10-11,19183,Washington,5711,555,399,11
2020-10-11,19123,Mahaska,5452,513,349,21
2020-10-11,19141,O'Brien,3395,510,261,9
2020-10-11,19119,Lyon,2269,474,210,5
2020-10-11,19115,Louisa,2822,462,391,15
2020-10-11,19097,Jackson,4382,452,270,3
2020-10-11,19085,Harrison,3278,443,192,5
2020-10-11,19041,Clay,4209,427,259,4
2020-10-11,19011,Benton,6047,411,253,1
2020-10-11,19067,Floyd,4159,390,349,9
2020-10-11,19157,Poweshiek,4214,389,277,11
2020-10-11,19191,Winneshiek,4678,385,289,9
2020-10-11,19079,Hamilton,3997,383,327,3
2020-10-11,19109,Kossuth,3916,374,192,0
2020-10-11,19083,Hardin,4182,371,280,3
2020-10-11,19189,Winnebago,3247,363,244,16
2020-10-11,19069,Franklin,2730,362,325,18
2020-10-11,19105,Jones,4356,352,218,3
2020-10-11,19019,Buchanan,4864,350,212,1
2020-10-11,19063,Emmet,2488,349,228,11
2020-10-11,19035,Cherokee,3119,333,168,2
2020-10-11,19161,Sac,2981,333,154,1
2020-10-11,19077,Guthrie,2956,329,200,13
2020-10-11,19023,Butler,3621,322,285,2
2020-10-11,19043,Clayton,3524,314,274,3
2020-10-11,19095,Iowa,4355,312,163,2
2020-10-11,19165,Shelby,2626,310,275,1
2020-10-11,19037,Chickasaw,2796,309,285,1
2020-10-11,19121,Madison,3862,304,199,2
2020-10-11,19031,Cedar,4311,300,205,3
2020-10-11,19005,Allamakee,3109,296,219,8
2020-10-11,19129,Mills,4159,292,148,1
2020-10-11,19145,Page,3145,292,222,0
2020-10-11,19039,Clarke,2497,289,242,3
2020-10-11,19065,Fayette,4523,285,172,2
2020-10-11,19147,Palo Alto,2388,259,157,0
2020-10-11,19075,Grundy,3016,255,182,4
2020-10-11,19081,Hancock,2816,247,203,4
2020-10-11,19091,Humboldt,2522,244,203,3
2020-10-11,19025,Calhoun,2830,242,199,3
2020-10-11,19029,Cass,3159,234,190,2
2020-10-11,19089,Howard,2241,213,169,7
2020-10-11,19143,Osceola,1204,210,111,0
2020-10-11,19131,Mitchell,2990,209,170,0
2020-10-11,19133,Monona,2074,198,126,1
2020-10-11,19135,Monroe,1534,198,123,11
2020-10-11,19173,Taylor,1390,197,137,1
2020-10-11,19151,Pocahontas,1918,191,150,2
2020-10-11,19175,Union,3455,187,115,3
2020-10-11,19007,Appanoose,2869,178,134,3
2020-10-11,19101,Jefferson,3120,169,128,1
2020-10-11,19117,Lucas,1803,165,117,6
2020-10-11,19071,Fremont,1420,164,73,0
2020-10-11,19093,Ida,1658,156,76,2
2020-10-11,19073,Greene,2316,151,75,0
2020-10-11,19051,Davis,1449,145,106,4
2020-10-11,19177,Van Buren,1306,140,114,1
2020-10-11,19137,Montgomery,2123,133,102,5
2020-10-11,19107,Keokuk,1873,131,85,1
2020-10-11,19195,Worth,1834,119,96,0
2020-10-11,19009,Audubon,1320,116,42,1
2020-10-11,19185,Wayne,1214,102,89,3
2020-10-11,19053,Decatur,1702,101,55,0
2020-10-11,19001,Adair,1734,98,56,1
2020-10-11,19159,Ringgold,1265,65,52,2
2020-10-11,19003,Adams,738,55,30,0
2020-10-11,NA,Pending Investigation,4374,21,0,0
