date,fips,county,tests,cases,recovered,deaths
2021-03-02,19153,Polk,256921,51591,47954,551
2021-03-02,19113,Linn,109578,19431,18352,313
2021-03-02,19163,Scott,80253,17043,16190,210
2021-03-02,19013,Black Hawk,66474,14893,14157,292
2021-03-02,19193,Woodbury,55744,13738,13136,211
2021-03-02,19103,Johnson,74648,13090,12446,74
2021-03-02,19061,Dubuque,53911,12388,11706,194
2021-03-02,19049,Dallas,50634,10142,9360,90
2021-03-02,19155,Pottawattamie,44609,9801,9276,143
2021-03-02,19169,Story,53129,9546,9026,45
2021-03-02,19181,Warren,26102,5097,4740,74
2021-03-02,19045,Clinton,20988,4994,4666,84
2021-03-02,19033,Cerro Gordo,23314,4982,4776,82
2021-03-02,19187,Webster,20443,4928,4706,87
2021-03-02,19167,Sioux,14991,4777,4573,69
2021-03-02,19127,Marshall,20013,4614,4363,72
2021-03-02,19057,Des Moines,19980,4260,4010,61
2021-03-02,19139,Muscatine,20042,4218,3931,91
2021-03-02,19021,Buena Vista,14130,4111,3980,37
2021-03-02,19179,Wapello,17072,4009,3580,108
2021-03-02,19099,Jasper,17018,3851,3405,66
2021-03-02,19149,Plymouth,12543,3666,3501,78
2021-03-02,19111,Lee,14973,3538,3366,52
2021-03-02,19125,Marion,14832,3395,3155,69
2021-03-02,19105,Jones,9354,2846,2741,54
2021-03-02,19087,Henry,10348,2792,2690,37
2021-03-02,19017,Bremer,11491,2674,2498,54
2021-03-02,19027,Carroll,10747,2660,2560,49
2021-03-02,19047,Crawford,8357,2517,2367,35
2021-03-02,19015,Boone,12951,2419,2274,30
2021-03-02,19183,Washington,11166,2387,2259,47
2021-03-02,19011,Benton,11891,2383,2141,54
2021-03-02,19123,Mahaska,9820,2147,1997,46
2021-03-02,19097,Jackson,8521,2096,1975,38
2021-03-02,19059,Dickinson,9674,2018,1885,40
2021-03-02,19171,Tama,7993,2014,1884,65
2021-03-02,19109,Kossuth,7403,1974,1838,55
2021-03-02,19055,Delaware,7443,1852,1767,40
2021-03-02,19041,Clay,7810,1833,1747,25
2021-03-02,19191,Winneshiek,9551,1818,1646,27
2021-03-02,19141,O'Brien,6272,1807,1684,58
2021-03-02,19065,Fayette,8676,1775,1672,35
2021-03-02,19145,Page,5995,1772,1702,19
2021-03-02,19019,Buchanan,8839,1759,1642,29
2021-03-02,19079,Hamilton,7124,1737,1618,42
2021-03-02,19197,Wright,7569,1732,1669,31
2021-03-02,19031,Cedar,8576,1705,1575,23
2021-03-02,19083,Hardin,7868,1689,1582,39
2021-03-02,19085,Harrison,6089,1670,1553,69
2021-03-02,19043,Clayton,6581,1597,1522,54
2021-03-02,19023,Butler,6652,1583,1511,31
2021-03-02,19129,Mills,7271,1479,1398,20
2021-03-02,19067,Floyd,7278,1472,1401,41
2021-03-02,19157,Poweshiek,8287,1469,1393,30
2021-03-02,19119,Lyon,4337,1453,1373,41
2021-03-02,19035,Cherokee,5647,1448,1378,36
2021-03-02,19121,Madison,7209,1414,1314,18
2021-03-02,19005,Allamakee,5712,1412,1296,47
2021-03-02,19095,Iowa,7637,1388,1302,23
2021-03-02,19081,Hancock,5653,1374,1321,30
2021-03-02,19075,Grundy,5462,1317,1223,30
2021-03-02,19189,Winnebago,5834,1298,1222,31
2021-03-02,19025,Calhoun,5013,1290,1242,11
2021-03-02,19101,Jefferson,7272,1278,1228,34
2021-03-02,19029,Cass,5956,1275,1143,51
2021-03-02,19007,Appanoose,5695,1230,1116,47
2021-03-02,19115,Louisa,5122,1221,1150,41
2021-03-02,19131,Mitchell,5188,1198,1153,40
2021-03-02,19037,Chickasaw,5118,1187,1149,15
2021-03-02,19175,Union,6217,1185,1125,31
2021-03-02,19161,Sac,5001,1175,1134,18
2021-03-02,19165,Shelby,5037,1157,1078,33
2021-03-02,19063,Emmet,4715,1146,1077,40
2021-03-02,19091,Humboldt,4476,1127,1068,25
2021-03-02,19069,Franklin,4920,1089,1042,19
2021-03-02,19077,Guthrie,5279,1088,1036,28
2021-03-02,19147,Palo Alto,4222,1003,927,21
2021-03-02,19089,Howard,4278,990,898,21
2021-03-02,NA,Pending Investigation,6549,968,832,0
2021-03-02,19137,Montgomery,4186,965,896,36
2021-03-02,19039,Clarke,4593,946,848,20
2021-03-02,19107,Keokuk,3932,916,855,29
2021-03-02,19135,Monroe,3238,890,817,28
2021-03-02,19151,Pocahontas,3279,809,778,19
2021-03-02,19001,Adair,3400,808,689,28
2021-03-02,19093,Ida,3075,807,756,32
2021-03-02,19133,Monona,3533,762,716,27
2021-03-02,19051,Davis,3199,757,705,23
2021-03-02,19073,Greene,3877,728,703,10
2021-03-02,19117,Lucas,3577,712,662,21
2021-03-02,19143,Osceola,2293,680,645,15
2021-03-02,19195,Worth,3517,661,625,7
2021-03-02,19173,Taylor,2400,639,613,12
2021-03-02,19053,Decatur,3364,564,521,9
2021-03-02,19071,Fremont,2494,557,533,9
2021-03-02,19177,Van Buren,2576,535,505,18
2021-03-02,19159,Ringgold,2256,502,464,20
2021-03-02,19009,Audubon,2456,471,424,9
2021-03-02,19185,Wayne,2089,450,406,21
2021-03-02,19003,Adams,1500,318,309,4
