date,fips,county,tests,cases,recovered,deaths
2021-05-26,19153,Polk,291765,57963,56243,632
2021-05-26,19113,Linn,124182,21024,20233,337
2021-05-26,19163,Scott,92326,20191,19321,243
2021-05-26,19013,Black Hawk,73612,15895,15382,309
2021-05-26,19193,Woodbury,62782,15190,14830,228
2021-05-26,19103,Johnson,84967,14550,14202,84
2021-05-26,19061,Dubuque,59830,13441,13061,209
2021-05-26,19049,Dallas,57134,11239,10945,98
2021-05-26,19155,Pottawattamie,49697,11173,10805,170
2021-05-26,19169,Story,58551,10677,10401,48
2021-05-26,19181,Warren,29587,5803,5597,90
2021-05-26,19045,Clinton,24359,5589,5382,93
2021-05-26,19033,Cerro Gordo,26381,5482,5228,89
2021-05-26,19167,Sioux,16849,5157,5028,74
2021-05-26,19187,Webster,22058,5130,5003,94
2021-05-26,19127,Marshall,22560,4854,4727,76
2021-05-26,19139,Muscatine,22753,4846,4612,103
2021-05-26,19057,Des Moines,22336,4633,4426,66
2021-05-26,19179,Wapello,19445,4324,4143,122
2021-05-26,19021,Buena Vista,15299,4254,4199,40
2021-05-26,19099,Jasper,19291,4202,4077,72
2021-05-26,19149,Plymouth,13806,4022,3914,80
2021-05-26,19111,Lee,16710,3787,3665,55
2021-05-26,19125,Marion,16936,3644,3525,76
2021-05-26,19105,Jones,10598,3002,2896,57
2021-05-26,19087,Henry,11535,2934,2853,37
2021-05-26,19027,Carroll,11849,2867,2785,52
2021-05-26,19017,Bremer,12867,2861,2749,60
2021-05-26,19015,Boone,14590,2674,2581,34
2021-05-26,19047,Crawford,9169,2674,2593,40
2021-05-26,19011,Benton,13476,2572,2475,55
2021-05-26,19183,Washington,12475,2554,2473,51
2021-05-26,19059,Dickinson,10924,2488,2422,44
2021-05-26,19123,Mahaska,11030,2315,2209,51
2021-05-26,19097,Jackson,9670,2243,2162,42
2021-05-26,19041,Clay,8853,2160,2116,26
2021-05-26,19109,Kossuth,8287,2157,2088,65
2021-05-26,19171,Tama,8829,2109,2011,71
2021-05-26,19055,Delaware,8494,2108,2028,41
2021-05-26,19141,O'Brien,6942,2000,1929,61
2021-05-26,19191,Winneshiek,10805,1970,1927,35
2021-05-26,19145,Page,6607,1934,1894,22
2021-05-26,19019,Buchanan,9949,1918,1863,33
2021-05-26,19031,Cedar,9644,1912,1850,23
2021-05-26,19083,Hardin,8934,1866,1794,44
2021-05-26,19065,Fayette,9749,1853,1807,41
2021-05-26,19197,Wright,8157,1852,1787,37
2021-05-26,19079,Hamilton,7902,1807,1746,50
2021-05-26,19085,Harrison,6714,1797,1710,73
2021-05-26,19043,Clayton,7530,1704,1635,56
2021-05-26,19023,Butler,7395,1656,1589,35
2021-05-26,19121,Madison,8245,1639,1561,19
2021-05-26,19129,Mills,7909,1628,1587,23
2021-05-26,19067,Floyd,8147,1618,1546,42
2021-05-26,19035,Cherokee,6245,1590,1542,38
2021-05-26,19119,Lyon,4970,1586,1529,41
2021-05-26,19157,Poweshiek,9299,1563,1512,35
2021-05-26,19005,Allamakee,6491,1522,1449,51
2021-05-26,19081,Hancock,6421,1496,1421,34
2021-05-26,19095,Iowa,8563,1496,1455,24
2021-05-26,19189,Winnebago,6634,1431,1366,31
2021-05-26,19029,Cass,6652,1389,1320,54
2021-05-26,19025,Calhoun,5556,1387,1332,13
2021-05-26,19075,Grundy,6047,1366,1326,33
2021-05-26,19063,Emmet,5427,1348,1274,40
2021-05-26,19101,Jefferson,8195,1332,1297,35
2021-05-26,19165,Shelby,5763,1310,1262,37
2021-05-26,19161,Sac,5608,1307,1277,19
2021-05-26,19175,Union,6864,1289,1219,34
2021-05-26,19115,Louisa,5690,1289,1231,49
2021-05-26,19007,Appanoose,6351,1285,1227,49
2021-05-26,19131,Mitchell,5668,1265,1225,42
2021-05-26,19037,Chickasaw,5734,1244,1218,16
2021-05-26,19077,Guthrie,6046,1223,1178,31
2021-05-26,19069,Franklin,5687,1222,1125,21
2021-05-26,19091,Humboldt,4913,1194,1159,26
2021-05-26,19147,Palo Alto,4696,1134,1093,23
2021-05-26,19089,Howard,4814,1047,1020,22
2021-05-26,19137,Montgomery,4465,1034,987,38
2021-05-26,19039,Clarke,5141,1004,966,24
2021-05-26,NA,Pending Investigation,4325,962,927,0
2021-05-26,19107,Keokuk,4481,961,922,31
2021-05-26,19135,Monroe,3696,957,922,29
2021-05-26,19093,Ida,3494,910,866,35
2021-05-26,19001,Adair,3786,871,830,32
2021-05-26,19151,Pocahontas,3581,858,834,22
2021-05-26,19051,Davis,3697,843,781,24
2021-05-26,19133,Monona,3946,827,797,31
2021-05-26,19143,Osceola,2667,789,761,16
2021-05-26,19073,Greene,4335,779,761,10
2021-05-26,19117,Lucas,4058,777,744,23
2021-05-26,19195,Worth,4050,754,726,8
2021-05-26,19173,Taylor,2644,663,645,12
2021-05-26,19071,Fremont,2818,625,614,9
2021-05-26,19053,Decatur,3723,611,592,9
2021-05-26,19177,Van Buren,2890,560,540,18
2021-05-26,19159,Ringgold,2504,559,535,24
2021-05-26,19185,Wayne,2642,543,504,23
2021-05-26,19009,Audubon,2840,516,488,10
2021-05-26,19003,Adams,1669,341,336,4
