date,fips,county,tests,cases,recovered,deaths
2021-02-18,19153,Polk,251656,50512,46205,537
2021-02-18,19113,Linn,107494,19198,17688,305
2021-02-18,19163,Scott,78982,16846,15628,200
2021-02-18,19013,Black Hawk,65408,14752,13790,284
2021-02-18,19193,Woodbury,54848,13549,12936,210
2021-02-18,19103,Johnson,73219,12905,12157,72
2021-02-18,19061,Dubuque,53149,12196,11404,191
2021-02-18,19049,Dallas,49558,9897,8994,88
2021-02-18,19155,Pottawattamie,43928,9663,9015,140
2021-02-18,19169,Story,52319,9362,8745,45
2021-02-18,19181,Warren,25620,5001,4515,69
2021-02-18,19033,Cerro Gordo,22878,4937,4660,79
2021-02-18,19045,Clinton,20498,4903,4498,82
2021-02-18,19187,Webster,20172,4870,4651,85
2021-02-18,19167,Sioux,14711,4718,4527,67
2021-02-18,19127,Marshall,19675,4568,4250,70
2021-02-18,19057,Des Moines,19542,4184,3884,56
2021-02-18,19139,Muscatine,19702,4137,3862,88
2021-02-18,19021,Buena Vista,13951,4058,3931,36
2021-02-18,19179,Wapello,16583,3872,3454,105
2021-02-18,19099,Jasper,16659,3692,3283,65
2021-02-18,19149,Plymouth,12390,3629,3457,77
2021-02-18,19111,Lee,14704,3480,3202,51
2021-02-18,19125,Marion,14536,3346,3054,66
2021-02-18,19105,Jones,9190,2835,2692,54
2021-02-18,19087,Henry,10188,2771,2645,35
2021-02-18,19027,Carroll,10608,2638,2536,47
2021-02-18,19017,Bremer,11255,2629,2443,53
2021-02-18,19047,Crawford,8222,2467,2305,35
2021-02-18,19015,Boone,12696,2380,2197,30
2021-02-18,19183,Washington,10984,2370,2193,43
2021-02-18,19011,Benton,11636,2320,2070,54
2021-02-18,19123,Mahaska,9651,2119,1934,44
2021-02-18,19097,Jackson,8342,2075,1919,37
2021-02-18,19059,Dickinson,9561,1989,1851,38
2021-02-18,19171,Tama,7883,1985,1845,64
2021-02-18,19109,Kossuth,7269,1940,1773,54
2021-02-18,19055,Delaware,7326,1844,1718,38
2021-02-18,19041,Clay,7706,1821,1696,25
2021-02-18,19191,Winneshiek,9328,1782,1573,26
2021-02-18,19141,O'Brien,6175,1774,1658,58
2021-02-18,19065,Fayette,8520,1756,1622,32
2021-02-18,19019,Buchanan,8670,1732,1594,27
2021-02-18,19079,Hamilton,7030,1719,1588,40
2021-02-18,19197,Wright,7486,1716,1642,31
2021-02-18,19145,Page,5856,1692,1586,19
2021-02-18,19083,Hardin,7728,1660,1541,35
2021-02-18,19085,Harrison,6024,1651,1514,68
2021-02-18,19031,Cedar,8358,1649,1533,22
2021-02-18,19043,Clayton,6460,1588,1493,53
2021-02-18,19023,Butler,6545,1570,1483,31
2021-02-18,19067,Floyd,7166,1462,1374,38
2021-02-18,19129,Mills,7192,1461,1367,20
2021-02-18,19157,Poweshiek,8170,1455,1331,29
2021-02-18,19119,Lyon,4273,1440,1343,41
2021-02-18,19035,Cherokee,5584,1431,1366,35
2021-02-18,19005,Allamakee,5574,1385,1266,41
2021-02-18,19121,Madison,7049,1379,1230,17
2021-02-18,19095,Iowa,7503,1365,1257,23
2021-02-18,19081,Hancock,5576,1363,1289,28
2021-02-18,19075,Grundy,5371,1293,1199,30
2021-02-18,19189,Winnebago,5702,1275,1187,30
2021-02-18,19025,Calhoun,4951,1273,1225,10
2021-02-18,19101,Jefferson,7160,1267,1203,32
2021-02-18,19029,Cass,5859,1241,1102,48
2021-02-18,19115,Louisa,5046,1204,1124,41
2021-02-18,19007,Appanoose,5564,1201,1080,47
2021-02-18,19131,Mitchell,5120,1189,1141,40
2021-02-18,19037,Chickasaw,5063,1180,1130,13
2021-02-18,19175,Union,6125,1177,1086,31
2021-02-18,19161,Sac,4922,1160,1104,17
2021-02-18,19063,Emmet,4653,1136,1066,39
2021-02-18,19165,Shelby,4946,1136,1020,32
2021-02-18,19091,Humboldt,4407,1117,1039,23
2021-02-18,19069,Franklin,4856,1082,1013,19
2021-02-18,19077,Guthrie,5177,1074,1018,28
2021-02-18,19147,Palo Alto,4161,988,907,21
2021-02-18,19089,Howard,4174,974,833,21
2021-02-18,19137,Montgomery,4127,958,853,36
2021-02-18,19039,Clarke,4500,922,790,20
2021-02-18,19107,Keokuk,3842,902,841,29
2021-02-18,NA,Pending Investigation,6573,891,781,0
2021-02-18,19135,Monroe,3134,873,799,27
2021-02-18,19151,Pocahontas,3236,804,766,19
2021-02-18,19093,Ida,3028,804,726,32
2021-02-18,19001,Adair,3339,790,671,26
2021-02-18,19133,Monona,3480,757,694,25
2021-02-18,19051,Davis,3123,749,686,23
2021-02-18,19073,Greene,3822,722,692,10
2021-02-18,19117,Lucas,3510,695,645,21
2021-02-18,19143,Osceola,2246,666,636,14
2021-02-18,19195,Worth,3447,650,618,4
2021-02-18,19173,Taylor,2359,634,596,11
2021-02-18,19053,Decatur,3270,549,499,9
2021-02-18,19071,Fremont,2468,548,524,9
2021-02-18,19177,Van Buren,2533,533,489,17
2021-02-18,19159,Ringgold,2216,495,450,16
2021-02-18,19009,Audubon,2412,465,410,9
2021-02-18,19185,Wayne,2035,443,399,21
2021-02-18,19003,Adams,1465,317,297,3
