date,fips,county,tests,cases,recovered,deaths
2020-10-29,19153,Polk,156204,19617,16070,289
2020-10-29,19193,Woodbury,37966,7408,5772,98
2020-10-29,19103,Johnson,46787,6002,5191,31
2020-10-29,19113,Linn,64101,5938,4179,132
2020-10-29,19013,Black Hawk,41682,5921,4511,102
2020-10-29,19061,Dubuque,36298,5440,3587,58
2020-10-29,19163,Scott,46895,4822,3247,42
2020-10-29,19169,Story,33836,4092,3514,18
2020-10-29,19049,Dallas,30668,3556,2853,47
2020-10-29,19155,Pottawattamie,26980,3366,2458,45
2020-10-29,19167,Sioux,9723,2519,1820,17
2020-10-29,19021,Buena Vista,10368,2289,2020,12
2020-10-29,19127,Marshall,12998,2107,1780,36
2020-10-29,19187,Webster,14273,1948,1403,15
2020-10-29,19149,Plymouth,8186,1711,1215,31
2020-10-29,19179,Wapello,9645,1584,1404,62
2020-10-29,19045,Clinton,11952,1538,1148,27
2020-10-29,19139,Muscatine,11871,1529,1096,58
2020-10-29,19057,Des Moines,11896,1505,855,10
2020-10-29,19033,Cerro Gordo,13620,1479,1081,27
2020-10-29,19047,Crawford,6064,1371,1114,14
2020-10-29,19181,Warren,15295,1306,986,7
2020-10-29,19027,Carroll,7128,1197,721,13
2020-10-29,19099,Jasper,9788,1174,865,34
2020-10-29,19087,Henry,6309,1116,819,5
2020-10-29,19125,Marion,8413,1061,917,11
2020-10-29,19111,Lee,8543,1000,672,11
2020-10-29,19171,Tama,5285,998,747,37
2020-10-29,19055,Delaware,4799,817,537,13
2020-10-29,19059,Dickinson,6308,790,554,9
2020-10-29,19197,Wright,5131,754,611,1
2020-10-29,19015,Boone,7603,745,537,9
2020-10-29,19123,Mahaska,6108,737,457,24
2020-10-29,19141,O'Brien,3761,713,430,14
2020-10-29,19017,Bremer,6391,712,511,9
2020-10-29,19085,Harrison,3773,695,318,15
2020-10-29,19183,Washington,6456,688,498,11
2020-10-29,19097,Jackson,4988,673,387,3
2020-10-29,19011,Benton,6990,641,349,2
2020-10-29,19119,Lyon,2531,562,396,8
2020-10-29,19041,Clay,4702,551,364,4
2020-10-29,19115,Louisa,3200,540,424,15
2020-10-29,19189,Winnebago,3667,513,317,19
2020-10-29,19031,Cedar,5021,500,270,7
2020-10-29,19191,Winneshiek,5391,499,374,9
2020-10-29,19109,Kossuth,4370,495,321,0
2020-10-29,19083,Hardin,4681,492,312,7
2020-10-29,19019,Buchanan,5397,481,303,5
2020-10-29,19079,Hamilton,4364,479,441,4
2020-10-29,19105,Jones,4943,479,306,4
2020-10-29,19157,Poweshiek,4785,472,363,11
2020-10-29,19043,Clayton,3950,465,327,3
2020-10-29,19067,Floyd,4491,456,405,11
2020-10-29,19063,Emmet,2843,451,304,20
2020-10-29,19095,Iowa,4775,439,231,9
2020-10-29,19145,Page,3524,420,315,0
2020-10-29,19129,Mills,4609,420,212,3
2020-10-29,19029,Cass,3627,418,286,3
2020-10-29,19077,Guthrie,3286,418,265,15
2020-10-29,19035,Cherokee,3367,412,284,2
2020-10-29,19161,Sac,3288,409,284,4
2020-10-29,19023,Butler,3980,403,345,3
2020-10-29,19065,Fayette,4998,399,245,4
2020-10-29,19165,Shelby,2978,396,337,2
2020-10-29,19005,Allamakee,3411,394,261,9
2020-10-29,19069,Franklin,2889,393,347,18
2020-10-29,19121,Madison,4261,373,267,3
2020-10-29,19037,Chickasaw,3013,369,338,1
2020-10-29,19039,Clarke,2784,358,263,3
2020-10-29,19091,Humboldt,2837,358,248,3
2020-10-29,19081,Hancock,3143,352,261,4
2020-10-29,19075,Grundy,3305,339,236,6
2020-10-29,19147,Palo Alto,2594,327,234,2
2020-10-29,19025,Calhoun,3131,326,251,4
2020-10-29,19143,Osceola,1394,298,191,0
2020-10-29,19131,Mitchell,3255,293,201,1
2020-10-29,19089,Howard,2482,282,187,9
2020-10-29,19135,Monroe,1798,269,154,11
2020-10-29,19175,Union,3871,264,222,5
2020-10-29,19173,Taylor,1552,258,187,2
2020-10-29,19101,Jefferson,3592,255,143,1
2020-10-29,19133,Monona,2261,247,179,2
2020-10-29,19007,Appanoose,3223,241,150,3
2020-10-29,19151,Pocahontas,2112,239,174,2
2020-10-29,19071,Fremont,1569,214,134,1
2020-10-29,19117,Lucas,2055,212,153,6
2020-10-29,19093,Ida,1839,210,142,2
2020-10-29,19001,Adair,2058,195,74,1
2020-10-29,19073,Greene,2532,192,117,0
2020-10-29,19051,Davis,1631,188,129,4
2020-10-29,19137,Montgomery,2329,187,153,7
2020-10-29,19177,Van Buren,1484,186,119,2
2020-10-29,19107,Keokuk,2089,174,124,1
2020-10-29,19053,Decatur,1955,160,69,0
2020-10-29,19009,Audubon,1473,157,97,1
2020-10-29,19195,Worth,2001,146,112,0
2020-10-29,19185,Wayne,1368,136,100,3
2020-10-29,19159,Ringgold,1407,93,72,2
2020-10-29,19003,Adams,848,84,47,1
2020-10-29,NA,Pending Investigation,5448,16,0,0
