date,fips,county,tests,cases,recovered,deaths
2021-08-04,19153,Polk,306323,59750,57982,647
2021-08-04,19113,Linn,130163,21796,21021,343
2021-08-04,19163,Scott,97194,20698,20117,251
2021-08-04,19013,Black Hawk,77855,17114,16110,320
2021-08-04,19193,Woodbury,65369,15528,15030,230
2021-08-04,19103,Johnson,90073,14904,14579,86
2021-08-04,19061,Dubuque,62147,13670,13343,215
2021-08-04,19049,Dallas,59893,11614,11266,99
2021-08-04,19155,Pottawattamie,51549,11500,11083,177
2021-08-04,19169,Story,60750,11021,10712,48
2021-08-04,19181,Warren,30946,5990,5806,92
2021-08-04,19033,Cerro Gordo,27730,5694,5496,98
2021-08-04,19045,Clinton,25695,5681,5538,94
2021-08-04,19187,Webster,23102,5564,5143,99
2021-08-04,19167,Sioux,17380,5219,5116,74
2021-08-04,19139,Muscatine,23802,4995,4798,106
2021-08-04,19127,Marshall,23500,4967,4824,79
2021-08-04,19057,Des Moines,23614,4946,4668,78
2021-08-04,19099,Jasper,20446,4603,4434,73
2021-08-04,19179,Wapello,20428,4436,4229,124
2021-08-04,19021,Buena Vista,15884,4345,4252,40
2021-08-04,19111,Lee,17996,4148,3820,59
2021-08-04,19149,Plymouth,14190,4071,3964,82
2021-08-04,19125,Marion,17884,3801,3587,78
2021-08-04,19087,Henry,12108,3046,2965,37
2021-08-04,19105,Jones,10967,3026,2956,57
2021-08-04,19017,Bremer,13423,2969,2844,63
2021-08-04,19027,Carroll,12234,2889,2807,52
2021-08-04,19015,Boone,15216,2774,2655,35
2021-08-04,19047,Crawford,9492,2773,2654,41
2021-08-04,19011,Benton,14156,2661,2565,55
2021-08-04,19183,Washington,13141,2632,2550,51
2021-08-04,19059,Dickinson,11255,2522,2463,46
2021-08-04,19123,Mahaska,11519,2375,2250,51
2021-08-04,19097,Jackson,10089,2264,2218,43
2021-08-04,19109,Kossuth,8707,2238,2113,66
2021-08-04,19041,Clay,9139,2183,2144,27
2021-08-04,19055,Delaware,8885,2157,2067,43
2021-08-04,19171,Tama,9188,2152,2059,72
2021-08-04,19141,O'Brien,7138,2023,1949,61
2021-08-04,19191,Winneshiek,11312,2015,1964,37
2021-08-04,19019,Buchanan,10400,1999,1919,34
2021-08-04,19145,Page,6829,1964,1930,22
2021-08-04,19031,Cedar,10033,1954,1902,23
2021-08-04,19083,Hardin,9377,1947,1848,44
2021-08-04,19197,Wright,8489,1936,1830,40
2021-08-04,19065,Fayette,10215,1916,1837,43
2021-08-04,19079,Hamilton,8407,1914,1785,51
2021-08-04,19085,Harrison,6957,1837,1740,73
2021-08-04,19043,Clayton,7961,1745,1667,58
2021-08-04,19023,Butler,7731,1719,1632,35
2021-08-04,19121,Madison,8694,1701,1645,19
2021-08-04,19067,Floyd,8575,1663,1605,42
2021-08-04,19129,Mills,8150,1662,1615,24
2021-08-04,19035,Cherokee,6486,1633,1570,38
2021-08-04,19119,Lyon,5195,1615,1572,41
2021-08-04,19157,Poweshiek,9676,1601,1559,36
2021-08-04,19005,Allamakee,6889,1574,1497,52
2021-08-04,19081,Hancock,6728,1554,1476,34
2021-08-04,19095,Iowa,8894,1512,1460,24
2021-08-04,19189,Winnebago,6951,1479,1423,31
2021-08-04,19025,Calhoun,5811,1461,1389,13
2021-08-04,19029,Cass,6864,1428,1341,55
2021-08-04,19075,Grundy,6281,1413,1354,33
2021-08-04,19101,Jefferson,8946,1382,1315,35
2021-08-04,19063,Emmet,5624,1377,1324,41
2021-08-04,19161,Sac,5824,1339,1307,20
2021-08-04,19165,Shelby,5948,1332,1275,38
2021-08-04,19115,Louisa,5965,1317,1257,49
2021-08-04,19069,Franklin,6110,1314,1233,23
2021-08-04,19175,Union,7146,1301,1265,35
2021-08-04,19007,Appanoose,6675,1298,1228,49
2021-08-04,19091,Humboldt,5187,1275,1197,26
2021-08-04,19131,Mitchell,5901,1273,1232,43
2021-08-04,19037,Chickasaw,6019,1271,1242,17
2021-08-04,19077,Guthrie,6379,1264,1215,32
2021-08-04,19147,Palo Alto,4877,1160,1119,24
2021-08-04,19137,Montgomery,4647,1071,1016,38
2021-08-04,19089,Howard,5049,1062,1031,22
2021-08-04,19039,Clarke,5396,1040,996,24
2021-08-04,19135,Monroe,3955,1023,946,33
2021-08-04,19107,Keokuk,4742,1009,959,32
2021-08-04,19093,Ida,3679,961,882,35
2021-08-04,19001,Adair,3946,907,851,32
2021-08-04,19051,Davis,3954,898,834,25
2021-08-04,19151,Pocahontas,3728,876,846,22
2021-08-04,19133,Monona,4081,870,822,31
2021-08-04,19073,Greene,4534,806,778,11
2021-08-04,19143,Osceola,2737,796,776,17
2021-08-04,19117,Lucas,4312,795,751,23
2021-08-04,19195,Worth,4255,776,749,8
2021-08-04,19053,Decatur,3928,672,641,9
2021-08-04,19173,Taylor,2749,671,659,12
2021-08-04,19071,Fremont,2932,653,640,10
2021-08-04,19177,Van Buren,3058,578,552,18
2021-08-04,19159,Ringgold,2607,575,542,24
2021-08-04,19185,Wayne,2826,571,537,23
2021-08-04,19009,Audubon,2964,540,516,14
2021-08-04,19003,Adams,1743,359,337,4
2021-08-04,NA,Pending Investigation,2787,8,6,0
