date,fips,county,tests,cases,recovered,deaths
2020-11-14,19153,Polk,176856,26954,17658,304
2020-11-14,19113,Linn,76832,11164,4862,145
2020-11-14,19193,Woodbury,41620,9048,6721,105
2020-11-14,19013,Black Hawk,47118,8866,5075,113
2020-11-14,19163,Scott,54391,8120,4116,58
2020-11-14,19103,Johnson,52997,8040,5571,35
2020-11-14,19061,Dubuque,40391,7627,4627,78
2020-11-14,19169,Story,37176,5424,3823,18
2020-11-14,19049,Dallas,34762,5139,3226,53
2020-11-14,19155,Pottawattamie,29894,4531,3084,55
2020-11-14,19167,Sioux,10847,3169,2271,22
2020-11-14,19127,Marshall,14372,2915,1888,38
2020-11-14,19187,Webster,15558,2814,1671,24
2020-11-14,19021,Buena Vista,11056,2687,2181,13
2020-11-14,19033,Cerro Gordo,15705,2544,1215,31
2020-11-14,19045,Clinton,14009,2502,1329,35
2020-11-14,19149,Plymouth,9227,2329,1506,34
2020-11-14,19057,Des Moines,13775,2233,1193,13
2020-11-14,19139,Muscatine,13754,2212,1275,61
2020-11-14,19179,Wapello,10697,2076,1484,69
2020-11-14,19181,Warren,17600,2075,1142,9
2020-11-14,19105,Jones,6728,1779,395,8
2020-11-14,19099,Jasper,11203,1750,985,36
2020-11-14,19027,Carroll,7968,1671,1004,14
2020-11-14,19047,Crawford,6467,1590,1289,15
2020-11-14,19125,Marion,9584,1569,1010,15
2020-11-14,19111,Lee,9936,1545,852,14
2020-11-14,19087,Henry,7198,1495,969,7
2020-11-14,19017,Bremer,7612,1423,610,12
2020-11-14,19171,Tama,5856,1309,845,38
2020-11-14,19011,Benton,8383,1304,485,9
2020-11-14,19097,Jackson,5891,1181,524,5
2020-11-14,19055,Delaware,5415,1177,666,18
2020-11-14,19059,Dickinson,7046,1095,672,9
2020-11-14,19141,O'Brien,4452,1080,561,24
2020-11-14,19183,Washington,7596,1064,591,12
2020-11-14,19015,Boone,8436,1047,661,10
2020-11-14,19123,Mahaska,6753,1039,595,26
2020-11-14,19197,Wright,5669,992,680,3
2020-11-14,19145,Page,4193,929,425,2
2020-11-14,19085,Harrison,4164,873,570,24
2020-11-14,19041,Clay,5369,867,476,4
2020-11-14,19019,Buchanan,6189,863,385,6
2020-11-14,19083,Hardin,5409,855,423,9
2020-11-14,19043,Clayton,4517,823,387,4
2020-11-14,19031,Cedar,5824,811,370,13
2020-11-14,19025,Calhoun,3860,808,341,6
2020-11-14,19157,Poweshiek,5540,792,464,11
2020-11-14,19065,Fayette,5799,775,336,8
2020-11-14,19119,Lyon,2841,764,503,8
2020-11-14,19109,Kossuth,4917,746,419,2
2020-11-14,19079,Hamilton,4819,743,493,6
2020-11-14,19189,Winnebago,4157,742,412,21
2020-11-14,19023,Butler,4597,738,434,3
2020-11-14,19095,Iowa,5483,728,357,11
2020-11-14,19067,Floyd,5075,726,476,12
2020-11-14,19129,Mills,5113,722,337,4
2020-11-14,19191,Winneshiek,6127,720,480,9
2020-11-14,19115,Louisa,3644,697,475,16
2020-11-14,19161,Sac,3702,644,357,6
2020-11-14,19081,Hancock,3757,644,316,6
2020-11-14,19029,Cass,4092,640,408,14
2020-11-14,19075,Grundy,3769,621,272,7
2020-11-14,19165,Shelby,3371,617,436,3
2020-11-14,19035,Cherokee,3822,612,359,4
2020-11-14,19063,Emmet,3217,605,375,22
2020-11-14,19037,Chickasaw,3495,604,467,1
2020-11-14,19077,Guthrie,3723,602,354,15
2020-11-14,19005,Allamakee,3851,600,326,9
2020-11-14,19007,Appanoose,3828,584,205,3
2020-11-14,19069,Franklin,3352,563,391,19
2020-11-14,19131,Mitchell,3742,561,227,3
2020-11-14,19091,Humboldt,3216,560,298,3
2020-11-14,19121,Madison,4707,540,337,4
2020-11-14,19175,Union,4466,523,257,6
2020-11-14,19147,Palo Alto,3003,496,285,3
2020-11-14,19101,Jefferson,4386,479,191,1
2020-11-14,NA,Pending Investigation,7226,456,0,0
2020-11-14,19151,Pocahontas,2480,437,202,2
2020-11-14,19143,Osceola,1639,428,254,0
2020-11-14,19107,Keokuk,2574,421,137,2
2020-11-14,19039,Clarke,3034,419,303,4
2020-11-14,19089,Howard,2764,397,236,9
2020-11-14,19093,Ida,2094,382,175,6
2020-11-14,19073,Greene,2830,382,172,0
2020-11-14,19173,Taylor,1739,360,215,2
2020-11-14,19135,Monroe,2018,357,226,12
2020-11-14,19001,Adair,2359,332,133,4
2020-11-14,19133,Monona,2490,329,229,2
2020-11-14,19137,Montgomery,2659,328,201,8
2020-11-14,19051,Davis,1895,312,153,4
2020-11-14,19177,Van Buren,1747,282,151,3
2020-11-14,19117,Lucas,2280,278,175,6
2020-11-14,19071,Fremont,1715,273,176,2
2020-11-14,19053,Decatur,2205,261,126,0
2020-11-14,19185,Wayne,1502,256,126,6
2020-11-14,19195,Worth,2312,254,126,0
2020-11-14,19009,Audubon,1656,250,129,1
2020-11-14,19159,Ringgold,1582,135,93,2
2020-11-14,19003,Adams,1002,128,66,1
