date,fips,county,tests,cases,recovered,deaths
2021-06-30,19153,Polk,298545,58332,57452,642
2021-06-30,19113,Linn,127120,21280,20756,340
2021-06-30,19163,Scott,94920,20328,20033,249
2021-06-30,19013,Black Hawk,75486,16293,15651,315
2021-06-30,19193,Woodbury,63998,15253,14999,230
2021-06-30,19103,Johnson,87436,14641,14493,85
2021-06-30,19061,Dubuque,61024,13536,13256,211
2021-06-30,19049,Dallas,58282,11302,11159,99
2021-06-30,19155,Pottawattamie,50542,11240,11036,175
2021-06-30,19169,Story,59473,10728,10638,48
2021-06-30,19181,Warren,30182,5848,5722,92
2021-06-30,19045,Clinton,25102,5617,5517,93
2021-06-30,19033,Cerro Gordo,27122,5550,5406,97
2021-06-30,19187,Webster,22413,5195,5044,94
2021-06-30,19167,Sioux,17078,5178,5094,74
2021-06-30,19139,Muscatine,23283,4889,4767,106
2021-06-30,19127,Marshall,23017,4884,4790,76
2021-06-30,19057,Des Moines,22905,4689,4596,73
2021-06-30,19179,Wapello,19893,4344,4205,122
2021-06-30,19021,Buena Vista,15588,4274,4222,40
2021-06-30,19099,Jasper,19722,4216,4136,73
2021-06-30,19149,Plymouth,14016,4033,3945,81
2021-06-30,19111,Lee,17203,3841,3758,57
2021-06-30,19125,Marion,17339,3661,3594,76
2021-06-30,19105,Jones,10790,3011,2953,57
2021-06-30,19087,Henry,11786,2953,2906,37
2021-06-30,19017,Bremer,13147,2891,2808,62
2021-06-30,19027,Carroll,12018,2873,2819,52
2021-06-30,19047,Crawford,9302,2687,2646,41
2021-06-30,19015,Boone,14845,2685,2651,34
2021-06-30,19011,Benton,13824,2614,2524,55
2021-06-30,19183,Washington,12786,2574,2514,51
2021-06-30,19059,Dickinson,11103,2495,2451,44
2021-06-30,19123,Mahaska,11270,2328,2265,51
2021-06-30,19097,Jackson,9877,2252,2211,42
2021-06-30,19041,Clay,8991,2168,2136,27
2021-06-30,19109,Kossuth,8481,2163,2102,66
2021-06-30,19171,Tama,8999,2127,2036,71
2021-06-30,19055,Delaware,8663,2111,2064,43
2021-06-30,19191,Winneshiek,11074,2003,1940,35
2021-06-30,19141,O'Brien,7025,1998,1941,61
2021-06-30,19145,Page,6673,1945,1923,22
2021-06-30,19019,Buchanan,10175,1943,1889,34
2021-06-30,19031,Cedar,9856,1924,1889,23
2021-06-30,19083,Hardin,9153,1884,1832,44
2021-06-30,19065,Fayette,9957,1874,1819,43
2021-06-30,19197,Wright,8272,1866,1823,40
2021-06-30,19079,Hamilton,8112,1820,1765,51
2021-06-30,19085,Harrison,6812,1801,1724,73
2021-06-30,19043,Clayton,7754,1712,1657,57
2021-06-30,19023,Butler,7546,1667,1622,35
2021-06-30,19121,Madison,8468,1647,1629,19
2021-06-30,19129,Mills,8035,1642,1608,24
2021-06-30,19067,Floyd,8380,1638,1583,42
2021-06-30,19119,Lyon,5071,1599,1550,41
2021-06-30,19035,Cherokee,6362,1599,1553,38
2021-06-30,19157,Poweshiek,9489,1572,1539,36
2021-06-30,19005,Allamakee,6647,1529,1471,52
2021-06-30,19081,Hancock,6558,1505,1463,34
2021-06-30,19095,Iowa,8735,1500,1478,24
2021-06-30,19189,Winnebago,6816,1446,1407,31
2021-06-30,19025,Calhoun,5649,1392,1375,13
2021-06-30,19029,Cass,6745,1391,1341,55
2021-06-30,19075,Grundy,6145,1377,1337,33
2021-06-30,19063,Emmet,5534,1359,1311,41
2021-06-30,19101,Jefferson,8487,1337,1305,35
2021-06-30,19165,Shelby,5852,1317,1279,37
2021-06-30,19161,Sac,5696,1309,1292,20
2021-06-30,19175,Union,7030,1301,1261,35
2021-06-30,19115,Louisa,5808,1299,1248,49
2021-06-30,19007,Appanoose,6496,1291,1240,49
2021-06-30,19131,Mitchell,5789,1267,1232,43
2021-06-30,19037,Chickasaw,5869,1251,1233,17
2021-06-30,19069,Franklin,5901,1236,1199,23
2021-06-30,19077,Guthrie,6179,1234,1201,32
2021-06-30,19091,Humboldt,5008,1203,1170,26
2021-06-30,19147,Palo Alto,4776,1135,1109,23
2021-06-30,19089,Howard,4917,1051,1023,22
2021-06-30,19137,Montgomery,4526,1036,999,38
2021-06-30,19039,Clarke,5257,1013,985,24
2021-06-30,19107,Keokuk,4586,971,933,32
2021-06-30,19135,Monroe,3798,964,928,32
2021-06-30,NA,Pending Investigation,4320,964,945,0
2021-06-30,19093,Ida,3563,917,876,35
2021-06-30,19001,Adair,3863,876,842,32
2021-06-30,19151,Pocahontas,3644,858,839,22
2021-06-30,19051,Davis,3788,853,824,25
2021-06-30,19133,Monona,4001,836,808,31
2021-06-30,19143,Osceola,2703,789,774,17
2021-06-30,19073,Greene,4408,781,770,11
2021-06-30,19117,Lucas,4165,780,759,23
2021-06-30,19195,Worth,4180,762,752,8
2021-06-30,19173,Taylor,2694,668,654,12
2021-06-30,19071,Fremont,2854,627,621,10
2021-06-30,19053,Decatur,3792,620,608,9
2021-06-30,19177,Van Buren,2973,565,547,18
2021-06-30,19159,Ringgold,2540,565,540,24
2021-06-30,19185,Wayne,2710,548,520,23
2021-06-30,19009,Audubon,2909,534,507,11
2021-06-30,19003,Adams,1705,348,342,4
