date,fips,county,tests,cases,recovered,deaths
2021-01-25,19153,Polk,236219,46854,40527,465
2021-01-25,19113,Linn,101630,18071,16244,279
2021-01-25,19163,Scott,75276,15872,13880,172
2021-01-25,19013,Black Hawk,61043,14094,12616,243
2021-01-25,19193,Woodbury,52422,13132,11996,181
2021-01-25,19103,Johnson,69477,12307,10822,52
2021-01-25,19061,Dubuque,50800,11641,10391,159
2021-01-25,19155,Pottawattamie,42103,9167,8068,115
2021-01-25,19049,Dallas,46593,9089,7746,72
2021-01-25,19169,Story,48848,8812,7919,38
2021-01-25,19033,Cerro Gordo,21135,4738,4245,72
2021-01-25,19187,Webster,19413,4725,4341,77
2021-01-25,19167,Sioux,14032,4597,4247,57
2021-01-25,19181,Warren,24086,4594,3691,39
2021-01-25,19045,Clinton,19133,4583,4039,68
2021-01-25,19127,Marshall,18142,4311,3988,62
2021-01-25,19021,Buena Vista,13476,3964,3644,30
2021-01-25,19139,Muscatine,18760,3961,3441,78
2021-01-25,19057,Des Moines,18520,3951,3435,43
2021-01-25,19149,Plymouth,11861,3534,3274,70
2021-01-25,19179,Wapello,14952,3507,3004,98
2021-01-25,19099,Jasper,15547,3331,2800,59
2021-01-25,19111,Lee,13905,3251,2798,32
2021-01-25,19125,Marion,13439,3096,2624,53
2021-01-25,19105,Jones,8714,2750,2567,50
2021-01-25,19087,Henry,9698,2672,2428,31
2021-01-25,19027,Carroll,10172,2584,2299,34
2021-01-25,19017,Bremer,10386,2501,2263,48
2021-01-25,19047,Crawford,7838,2349,2069,24
2021-01-25,19183,Washington,10350,2233,1821,33
2021-01-25,19015,Boone,11897,2233,1840,17
2021-01-25,19011,Benton,10957,2136,1940,50
2021-01-25,19123,Mahaska,9104,1979,1650,37
2021-01-25,19097,Jackson,7871,1951,1739,32
2021-01-25,19171,Tama,7390,1902,1702,59
2021-01-25,19059,Dickinson,9163,1891,1664,29
2021-01-25,19109,Kossuth,6845,1806,1531,44
2021-01-25,19055,Delaware,6951,1764,1585,36
2021-01-25,19041,Clay,7298,1726,1511,21
2021-01-25,19141,O'Brien,5888,1712,1543,1
2021-01-25,19141,O'Brien,5888,1712,1543,54
2021-01-25,19197,Wright,7152,1671,1507,24
2021-01-25,19065,Fayette,7977,1661,1346,24
2021-01-25,19079,Hamilton,6566,1625,1437,30
2021-01-25,19019,Buchanan,8149,1622,1413,24
2021-01-25,19191,Winneshiek,8644,1608,1333,20
2021-01-25,19085,Harrison,5776,1585,1377,62
2021-01-25,19083,Hardin,7260,1579,1430,31
2021-01-25,19031,Cedar,7871,1558,1346,19
2021-01-25,19043,Clayton,6096,1538,1354,49
2021-01-25,19023,Butler,6077,1518,1249,24
2021-01-25,19145,Page,5338,1474,1354,15
2021-01-25,19067,Floyd,6745,1417,1243,36
2021-01-25,19035,Cherokee,5293,1401,1207,27
2021-01-25,19129,Mills,6932,1385,1251,17
2021-01-25,19119,Lyon,4051,1375,1225,33
2021-01-25,19157,Poweshiek,7390,1352,1166,24
2021-01-25,19081,Hancock,5183,1320,1134,24
2021-01-25,19005,Allamakee,5246,1311,1130,30
2021-01-25,19095,Iowa,7091,1278,1113,22
2021-01-25,19121,Madison,6555,1240,930,10
2021-01-25,19025,Calhoun,4755,1235,1164,9
2021-01-25,19075,Grundy,5015,1226,1065,28
2021-01-25,19189,Winnebago,5341,1222,1069,29
2021-01-25,19101,Jefferson,6596,1221,978,25
2021-01-25,19131,Mitchell,4914,1170,1001,37
2021-01-25,19115,Louisa,4793,1162,1028,30
2021-01-25,19029,Cass,5515,1153,987,43
2021-01-25,19037,Chickasaw,4679,1137,1017,12
2021-01-25,19007,Appanoose,5208,1126,943,40
2021-01-25,19161,Sac,4710,1122,1018,15
2021-01-25,19175,Union,5871,1116,999,23
2021-01-25,19063,Emmet,4450,1112,963,32
2021-01-25,19091,Humboldt,4218,1068,940,19
2021-01-25,19165,Shelby,4633,1054,907,27
2021-01-25,19077,Guthrie,4939,1046,922,24
2021-01-25,19069,Franklin,4509,1036,854,18
2021-01-25,NA,Pending Investigation,8697,1016,611,0
2021-01-25,19147,Palo Alto,3940,925,791,11
2021-01-25,19137,Montgomery,3818,891,727,24
2021-01-25,19107,Keokuk,3574,864,771,26
2021-01-25,19089,Howard,3837,859,675,19
2021-01-25,19135,Monroe,2932,823,613,20
2021-01-25,19039,Clarke,4145,812,662,9
2021-01-25,19151,Pocahontas,3134,782,683,11
2021-01-25,19093,Ida,2819,761,678,30
2021-01-25,19051,Davis,2807,703,623,21
2021-01-25,19073,Greene,3666,697,637,7
2021-01-25,19001,Adair,3169,697,582,20
2021-01-25,19133,Monona,3278,684,530,18
2021-01-25,19117,Lucas,3308,667,539,10
2021-01-25,19143,Osceola,2148,647,604,11
2021-01-25,19195,Worth,3220,619,507,4
2021-01-25,19173,Taylor,2246,600,537,9
2021-01-25,19071,Fremont,2369,525,455,6
2021-01-25,19177,Van Buren,2338,502,442,15
2021-01-25,19053,Decatur,3002,498,418,4
2021-01-25,19159,Ringgold,2079,453,349,11
2021-01-25,19009,Audubon,2233,422,362,8
2021-01-25,19185,Wayne,1947,420,360,21
2021-01-25,19003,Adams,1381,301,255,3
