date,fips,county,tests,cases,recovered,deaths
2020-10-02,19153,Polk,135203,16329,13797,266
2020-10-02,19193,Woodbury,32373,5787,4278,69
2020-10-02,19103,Johnson,40503,5230,4436,27
2020-10-02,19013,Black Hawk,36022,4595,3924,92
2020-10-02,19113,Linn,52411,4281,3218,115
2020-10-02,19061,Dubuque,30851,3561,2183,43
2020-10-02,19169,Story,30502,3530,2824,17
2020-10-02,19163,Scott,38468,3215,2347,29
2020-10-02,19049,Dallas,26378,2896,2440,38
2020-10-02,19155,Pottawattamie,22038,2287,1794,40
2020-10-02,19021,Buena Vista,9452,2030,1838,12
2020-10-02,19127,Marshall,11503,1820,1671,35
2020-10-02,19167,Sioux,8066,1797,978,4
2020-10-02,19187,Webster,12366,1381,1130,14
2020-10-02,19179,Wapello,8481,1365,1256,57
2020-10-02,19149,Plymouth,6883,1224,826,21
2020-10-02,19045,Clinton,10061,1166,905,22
2020-10-02,19139,Muscatine,9861,1150,952,56
2020-10-02,19047,Crawford,5348,1127,857,6
2020-10-02,19033,Cerro Gordo,11683,1101,878,23
2020-10-02,19181,Warren,12980,990,836,6
2020-10-02,19099,Jasper,8242,895,600,34
2020-10-02,19057,Des Moines,9175,857,624,9
2020-10-02,19087,Henry,5313,812,426,4
2020-10-02,19125,Marion,7168,787,725,9
2020-10-02,19171,Tama,4602,770,663,32
2020-10-02,19027,Carroll,5848,717,456,5
2020-10-02,19111,Lee,6591,681,492,7
2020-10-02,19197,Wright,4612,607,536,1
2020-10-02,19059,Dickinson,5447,562,434,6
2020-10-02,19015,Boone,6574,542,370,8
2020-10-02,19017,Bremer,5512,517,382,7
2020-10-02,19183,Washington,5298,502,370,11
2020-10-02,19055,Delaware,4046,479,380,3
2020-10-02,19123,Mahaska,5077,446,314,21
2020-10-02,19115,Louisa,2674,441,385,15
2020-10-02,19141,O'Brien,3165,431,226,9
2020-10-02,19119,Lyon,2048,401,186,4
2020-10-02,19097,Jackson,4070,381,231,3
2020-10-02,19067,Floyd,3977,368,314,5
2020-10-02,19041,Clay,3911,362,242,4
2020-10-02,19069,Franklin,2609,354,317,18
2020-10-02,19011,Benton,5581,350,223,1
2020-10-02,19191,Winneshiek,4406,348,256,8
2020-10-02,19079,Hamilton,3756,340,310,3
2020-10-02,19157,Poweshiek,3872,336,231,9
2020-10-02,19189,Winnebago,3079,334,198,14
2020-10-02,19083,Hardin,3956,317,250,1
2020-10-02,19019,Buchanan,4593,308,187,1
2020-10-02,19105,Jones,4057,304,187,3
2020-10-02,19109,Kossuth,3640,304,135,0
2020-10-02,19085,Harrison,2926,297,176,5
2020-10-02,19063,Emmet,2247,287,218,10
2020-10-02,19023,Butler,3439,284,261,2
2020-10-02,19161,Sac,2784,281,127,0
2020-10-02,19037,Chickasaw,2682,281,254,1
2020-10-02,19165,Shelby,2477,280,249,1
2020-10-02,19035,Cherokee,2918,278,149,2
2020-10-02,19077,Guthrie,2788,275,177,10
2020-10-02,19043,Clayton,3351,275,246,3
2020-10-02,19039,Clarke,2385,273,245,3
2020-10-02,19031,Cedar,4012,270,175,2
2020-10-02,19005,Allamakee,2951,266,186,6
2020-10-02,19121,Madison,3614,255,186,2
2020-10-02,19065,Fayette,4268,244,154,2
2020-10-02,19095,Iowa,4098,235,123,1
2020-10-02,19075,Grundy,2894,234,143,4
2020-10-02,19147,Palo Alto,2242,224,126,0
2020-10-02,19145,Page,2924,219,156,0
2020-10-02,19129,Mills,3810,211,142,1
2020-10-02,19081,Hancock,2664,208,184,2
2020-10-02,19025,Calhoun,2679,206,174,3
2020-10-02,19131,Mitchell,2869,200,134,0
2020-10-02,19091,Humboldt,2357,198,180,3
2020-10-02,19089,Howard,2118,193,142,7
2020-10-02,19029,Cass,2844,188,161,2
2020-10-02,19143,Osceola,1123,182,102,0
2020-10-02,19151,Pocahontas,1818,174,136,2
2020-10-02,19133,Monona,1968,172,110,1
2020-10-02,19135,Monroe,1413,164,111,11
2020-10-02,19117,Lucas,1682,159,96,6
2020-10-02,19173,Taylor,1279,157,115,1
2020-10-02,19007,Appanoose,2677,150,125,3
2020-10-02,19175,Union,3192,149,95,3
2020-10-02,19101,Jefferson,2939,144,121,1
2020-10-02,19093,Ida,1566,139,51,2
2020-10-02,19071,Fremont,1318,132,64,0
2020-10-02,19051,Davis,1354,131,93,4
2020-10-02,19107,Keokuk,1801,123,73,1
2020-10-02,19177,Van Buren,1234,123,110,1
2020-10-02,19073,Greene,2149,117,66,0
2020-10-02,19195,Worth,1728,113,85,0
2020-10-02,19137,Montgomery,1997,105,92,5
2020-10-02,19009,Audubon,1246,98,39,1
2020-10-02,19185,Wayne,1126,89,77,3
2020-10-02,19001,Adair,1593,76,48,1
2020-10-02,19053,Decatur,1591,72,51,0
2020-10-02,19159,Ringgold,1210,55,46,2
2020-10-02,19003,Adams,675,38,28,0
2020-10-02,NA,Pending Investigation,3199,15,0,0
