date,fips,county,tests,cases,recovered,deaths
2021-01-27,19153,Polk,237462,47208,41029,465
2021-01-27,19113,Linn,102128,18187,16331,280
2021-01-27,19163,Scott,75678,16016,14125,172
2021-01-27,19013,Black Hawk,61367,14186,12720,243
2021-01-27,19193,Woodbury,52564,13163,12113,182
2021-01-27,19103,Johnson,69776,12353,10956,54
2021-01-27,19061,Dubuque,50926,11684,10471,161
2021-01-27,19155,Pottawattamie,42219,9208,8174,115
2021-01-27,19049,Dallas,46839,9157,7855,72
2021-01-27,19169,Story,49055,8870,7984,38
2021-01-27,19033,Cerro Gordo,21264,4767,4289,72
2021-01-27,19187,Webster,19505,4752,4383,77
2021-01-27,19181,Warren,24219,4640,3764,39
2021-01-27,19045,Clinton,19272,4624,4100,68
2021-01-27,19167,Sioux,14092,4607,4274,57
2021-01-27,19127,Marshall,18219,4334,4028,62
2021-01-27,19021,Buena Vista,13509,3978,3696,31
2021-01-27,19139,Muscatine,18844,3975,3494,79
2021-01-27,19057,Des Moines,18588,3962,3486,43
2021-01-27,19149,Plymouth,11887,3542,3282,70
2021-01-27,19179,Wapello,15095,3532,3043,98
2021-01-27,19099,Jasper,15599,3352,2818,59
2021-01-27,19111,Lee,13948,3271,2837,33
2021-01-27,19125,Marion,13526,3122,2679,53
2021-01-27,19105,Jones,8736,2756,2555,50
2021-01-27,19087,Henry,9751,2702,2437,31
2021-01-27,19027,Carroll,10203,2588,2333,34
2021-01-27,19017,Bremer,10437,2510,2256,48
2021-01-27,19047,Crawford,7867,2358,2107,24
2021-01-27,19015,Boone,11951,2253,1881,18
2021-01-27,19183,Washington,10411,2249,1868,33
2021-01-27,19011,Benton,11011,2146,1932,50
2021-01-27,19123,Mahaska,9149,1989,1687,37
2021-01-27,19097,Jackson,7913,1965,1748,32
2021-01-27,19171,Tama,7445,1916,1711,59
2021-01-27,19059,Dickinson,9187,1894,1684,29
2021-01-27,19109,Kossuth,6883,1821,1525,44
2021-01-27,19055,Delaware,6987,1778,1593,36
2021-01-27,19041,Clay,7336,1736,1526,21
2021-01-27,19141,O'Brien,5910,1718,1540,55
2021-01-27,19197,Wright,7177,1678,1511,24
2021-01-27,19065,Fayette,8024,1669,1380,24
2021-01-27,19079,Hamilton,6589,1629,1461,30
2021-01-27,19019,Buchanan,8202,1629,1425,24
2021-01-27,19191,Winneshiek,8676,1614,1361,20
2021-01-27,19085,Harrison,5795,1591,1377,62
2021-01-27,19083,Hardin,7289,1588,1436,31
2021-01-27,19031,Cedar,7918,1568,1372,19
2021-01-27,19043,Clayton,6133,1544,1350,49
2021-01-27,19023,Butler,6112,1526,1260,24
2021-01-27,19145,Page,5354,1488,1361,15
2021-01-27,19067,Floyd,6767,1421,1251,36
2021-01-27,19035,Cherokee,5316,1405,1211,27
2021-01-27,19129,Mills,6941,1390,1264,17
2021-01-27,19119,Lyon,4066,1382,1227,33
2021-01-27,19157,Poweshiek,7418,1360,1189,24
2021-01-27,19081,Hancock,5216,1332,1157,24
2021-01-27,19005,Allamakee,5274,1316,1147,30
2021-01-27,19095,Iowa,7133,1286,1123,22
2021-01-27,19121,Madison,6607,1265,958,10
2021-01-27,19025,Calhoun,4777,1240,1166,9
2021-01-27,19075,Grundy,5038,1234,1088,28
2021-01-27,19189,Winnebago,5368,1234,1075,29
2021-01-27,19101,Jefferson,6627,1227,1008,25
2021-01-27,19131,Mitchell,4929,1174,1014,37
2021-01-27,19115,Louisa,4815,1170,1038,31
2021-01-27,19029,Cass,5531,1155,998,44
2021-01-27,19037,Chickasaw,4704,1140,1040,12
2021-01-27,19007,Appanoose,5233,1133,941,40
2021-01-27,19161,Sac,4729,1132,1032,15
2021-01-27,19175,Union,5891,1128,1005,23
2021-01-27,19063,Emmet,4460,1112,979,32
2021-01-27,19165,Shelby,4656,1079,913,27
2021-01-27,19091,Humboldt,4240,1078,958,19
2021-01-27,19077,Guthrie,4957,1047,931,24
2021-01-27,NA,Pending Investigation,8791,1041,638,0
2021-01-27,19069,Franklin,4532,1040,879,18
2021-01-27,19147,Palo Alto,3953,926,802,11
2021-01-27,19137,Montgomery,3834,901,742,24
2021-01-27,19089,Howard,3852,866,695,19
2021-01-27,19107,Keokuk,3585,865,777,26
2021-01-27,19135,Monroe,2951,828,638,20
2021-01-27,19039,Clarke,4173,821,672,9
2021-01-27,19151,Pocahontas,3146,788,701,11
2021-01-27,19093,Ida,2834,770,667,30
2021-01-27,19051,Davis,2811,705,629,21
2021-01-27,19133,Monona,3289,698,534,18
2021-01-27,19001,Adair,3183,698,588,20
2021-01-27,19073,Greene,3671,698,645,7
2021-01-27,19117,Lucas,3324,671,564,10
2021-01-27,19143,Osceola,2162,650,603,11
2021-01-27,19195,Worth,3240,622,519,4
2021-01-27,19173,Taylor,2251,602,543,9
2021-01-27,19071,Fremont,2374,529,464,6
2021-01-27,19177,Van Buren,2352,506,442,15
2021-01-27,19053,Decatur,3021,500,428,4
2021-01-27,19159,Ringgold,2109,463,355,11
2021-01-27,19009,Audubon,2243,427,361,8
2021-01-27,19185,Wayne,1954,420,356,21
2021-01-27,19003,Adams,1387,302,267,3
