date,fips,county,tests,cases,recovered,deaths
2021-06-18,19153,Polk,296668,58239,57280,640
2021-06-18,19113,Linn,126275,21214,20647,339
2021-06-18,19163,Scott,94204,20304,19944,247
2021-06-18,19013,Black Hawk,74864,16126,15570,312
2021-06-18,19193,Woodbury,63631,15238,14965,230
2021-06-18,19103,Johnson,86726,14617,14445,85
2021-06-18,19061,Dubuque,60712,13509,13202,211
2021-06-18,19049,Dallas,57947,11288,11127,99
2021-06-18,19155,Pottawattamie,50268,11224,11011,174
2021-06-18,19169,Story,59204,10714,10605,48
2021-06-18,19181,Warren,30045,5838,5707,91
2021-06-18,19045,Clinton,24951,5614,5499,93
2021-06-18,19033,Cerro Gordo,26923,5539,5369,93
2021-06-18,19167,Sioux,17004,5171,5084,74
2021-06-18,19187,Webster,22292,5153,5040,94
2021-06-18,19139,Muscatine,23102,4881,4745,106
2021-06-18,19127,Marshall,22875,4866,4777,76
2021-06-18,19057,Des Moines,22754,4672,4565,71
2021-06-18,19179,Wapello,19761,4338,4195,122
2021-06-18,19021,Buena Vista,15512,4270,4217,40
2021-06-18,19099,Jasper,19607,4211,4129,72
2021-06-18,19149,Plymouth,13950,4029,3935,81
2021-06-18,19111,Lee,17032,3823,3732,56
2021-06-18,19125,Marion,17231,3660,3580,76
2021-06-18,19105,Jones,10725,3009,2940,57
2021-06-18,19087,Henry,11706,2944,2897,37
2021-06-18,19017,Bremer,13071,2883,2799,61
2021-06-18,19027,Carroll,11963,2871,2818,52
2021-06-18,19047,Crawford,9273,2685,2643,40
2021-06-18,19015,Boone,14786,2685,2641,34
2021-06-18,19011,Benton,13711,2598,2514,55
2021-06-18,19183,Washington,12697,2571,2506,51
2021-06-18,19059,Dickinson,11066,2493,2444,44
2021-06-18,19123,Mahaska,11203,2323,2256,51
2021-06-18,19097,Jackson,9827,2252,2194,42
2021-06-18,19041,Clay,8959,2166,2133,27
2021-06-18,19109,Kossuth,8422,2161,2102,66
2021-06-18,19171,Tama,8941,2118,2031,71
2021-06-18,19055,Delaware,8605,2110,2059,43
2021-06-18,19141,O'Brien,6999,1997,1938,61
2021-06-18,19191,Winneshiek,10984,1987,1935,35
2021-06-18,19145,Page,6659,1945,1914,22
2021-06-18,19019,Buchanan,10106,1937,1884,33
2021-06-18,19031,Cedar,9780,1922,1883,23
2021-06-18,19083,Hardin,9091,1875,1825,44
2021-06-18,19065,Fayette,9891,1865,1815,43
2021-06-18,19197,Wright,8241,1858,1816,40
2021-06-18,19079,Hamilton,8059,1818,1760,51
2021-06-18,19085,Harrison,6794,1800,1725,73
2021-06-18,19043,Clayton,7682,1711,1655,57
2021-06-18,19023,Butler,7498,1662,1615,35
2021-06-18,19121,Madison,8396,1646,1619,19
2021-06-18,19129,Mills,8000,1638,1609,24
2021-06-18,19067,Floyd,8294,1633,1577,42
2021-06-18,19035,Cherokee,6310,1593,1551,38
2021-06-18,19119,Lyon,5029,1588,1547,41
2021-06-18,19157,Poweshiek,9430,1570,1530,36
2021-06-18,19005,Allamakee,6601,1526,1467,52
2021-06-18,19081,Hancock,6525,1502,1459,34
2021-06-18,19095,Iowa,8674,1498,1472,24
2021-06-18,19189,Winnebago,6767,1445,1398,31
2021-06-18,19029,Cass,6729,1392,1341,55
2021-06-18,19025,Calhoun,5619,1389,1375,13
2021-06-18,19075,Grundy,6113,1373,1337,33
2021-06-18,19063,Emmet,5516,1357,1299,41
2021-06-18,19101,Jefferson,8394,1335,1301,35
2021-06-18,19165,Shelby,5821,1316,1279,37
2021-06-18,19161,Sac,5667,1309,1290,20
2021-06-18,19175,Union,6987,1300,1254,35
2021-06-18,19115,Louisa,5775,1297,1242,49
2021-06-18,19007,Appanoose,6454,1290,1236,49
2021-06-18,19131,Mitchell,5752,1266,1232,43
2021-06-18,19037,Chickasaw,5823,1247,1232,17
2021-06-18,19069,Franklin,5851,1234,1191,23
2021-06-18,19077,Guthrie,6141,1232,1197,32
2021-06-18,19091,Humboldt,4971,1196,1169,26
2021-06-18,19147,Palo Alto,4749,1135,1110,23
2021-06-18,19089,Howard,4881,1049,1022,22
2021-06-18,19137,Montgomery,4513,1036,998,38
2021-06-18,19039,Clarke,5229,1009,980,24
2021-06-18,19107,Keokuk,4544,964,931,32
2021-06-18,19135,Monroe,3769,962,926,30
2021-06-18,NA,Pending Investigation,4357,958,945,0
2021-06-18,19093,Ida,3544,916,869,35
2021-06-18,19001,Adair,3837,873,839,32
2021-06-18,19151,Pocahontas,3633,858,838,22
2021-06-18,19051,Davis,3768,852,814,25
2021-06-18,19133,Monona,3980,829,801,31
2021-06-18,19143,Osceola,2688,789,774,16
2021-06-18,19073,Greene,4382,780,767,11
2021-06-18,19117,Lucas,4137,779,755,23
2021-06-18,19195,Worth,4136,760,747,8
2021-06-18,19173,Taylor,2676,668,652,12
2021-06-18,19071,Fremont,2843,626,620,9
2021-06-18,19053,Decatur,3776,616,607,9
2021-06-18,19159,Ringgold,2531,564,540,24
2021-06-18,19177,Van Buren,2944,563,543,18
2021-06-18,19185,Wayne,2688,544,519,23
2021-06-18,19009,Audubon,2881,534,505,11
2021-06-18,19003,Adams,1693,344,339,4
