date,fips,county,tests,cases,recovered,deaths
2021-07-13,19153,Polk,300669,58677,57808,643
2021-07-13,19113,Linn,128084,21391,20919,342
2021-07-13,19163,Scott,95594,20364,20067,250
2021-07-13,19013,Black Hawk,76122,16519,15829,316
2021-07-13,19193,Woodbury,64287,15261,15002,230
2021-07-13,19103,Johnson,88231,14682,14533,85
2021-07-13,19061,Dubuque,61398,13574,13307,213
2021-07-13,19049,Dallas,58751,11388,11251,99
2021-07-13,19155,Pottawattamie,50803,11267,11052,177
2021-07-13,19169,Story,59782,10777,10696,48
2021-07-13,19181,Warren,30438,5901,5782,92
2021-07-13,19045,Clinton,25295,5627,5535,93
2021-07-13,19033,Cerro Gordo,27334,5600,5465,97
2021-07-13,19187,Webster,22579,5278,5054,94
2021-07-13,19167,Sioux,17167,5187,5104,74
2021-07-13,19127,Marshall,23158,4910,4799,76
2021-07-13,19139,Muscatine,23433,4903,4782,106
2021-07-13,19057,Des Moines,23061,4730,4617,73
2021-07-13,19099,Jasper,20102,4506,4423,73
2021-07-13,19179,Wapello,20025,4356,4217,122
2021-07-13,19021,Buena Vista,15692,4295,4246,40
2021-07-13,19149,Plymouth,14079,4046,3953,82
2021-07-13,19111,Lee,17364,3878,3779,58
2021-07-13,19125,Marion,17464,3666,3586,77
2021-07-13,19105,Jones,10841,3010,2951,57
2021-07-13,19087,Henry,11890,3005,2953,37
2021-07-13,19017,Bremer,13227,2915,2828,62
2021-07-13,19027,Carroll,12058,2856,2803,52
2021-07-13,19047,Crawford,9358,2700,2649,41
2021-07-13,19015,Boone,14913,2692,2654,34
2021-07-13,19011,Benton,13942,2621,2539,55
2021-07-13,19183,Washington,12885,2595,2542,51
2021-07-13,19059,Dickinson,11146,2505,2460,45
2021-07-13,19123,Mahaska,11303,2312,2237,51
2021-07-13,19097,Jackson,9945,2256,2218,42
2021-07-13,19109,Kossuth,8539,2173,2110,66
2021-07-13,19041,Clay,9034,2172,2143,27
2021-07-13,19171,Tama,9043,2130,2050,72
2021-07-13,19055,Delaware,8710,2113,2064,43
2021-07-13,19141,O'Brien,7061,2007,1950,61
2021-07-13,19191,Winneshiek,11150,2001,1939,35
2021-07-13,19019,Buchanan,10242,1952,1907,34
2021-07-13,19145,Page,6700,1951,1929,22
2021-07-13,19031,Cedar,9899,1926,1900,23
2021-07-13,19083,Hardin,9215,1895,1842,44
2021-07-13,19065,Fayette,10055,1879,1823,43
2021-07-13,19197,Wright,8300,1871,1820,40
2021-07-13,19079,Hamilton,8173,1841,1779,51
2021-07-13,19085,Harrison,6857,1812,1737,73
2021-07-13,19043,Clayton,7815,1721,1665,57
2021-07-13,19023,Butler,7578,1671,1622,35
2021-07-13,19121,Madison,8538,1669,1643,19
2021-07-13,19067,Floyd,8449,1646,1598,42
2021-07-13,19129,Mills,8062,1637,1603,24
2021-07-13,19035,Cherokee,6399,1610,1563,38
2021-07-13,19119,Lyon,5106,1608,1558,41
2021-07-13,19157,Poweshiek,9560,1586,1554,36
2021-07-13,19005,Allamakee,6724,1549,1487,52
2021-07-13,19081,Hancock,6604,1520,1467,34
2021-07-13,19095,Iowa,8755,1479,1456,24
2021-07-13,19189,Winnebago,6859,1453,1416,31
2021-07-13,19025,Calhoun,5687,1414,1377,13
2021-07-13,19029,Cass,6780,1397,1336,55
2021-07-13,19075,Grundy,6190,1390,1349,33
2021-07-13,19063,Emmet,5561,1367,1321,41
2021-07-13,19101,Jefferson,8677,1343,1310,35
2021-07-13,19161,Sac,5743,1325,1306,20
2021-07-13,19165,Shelby,5873,1312,1269,37
2021-07-13,19115,Louisa,5837,1302,1253,49
2021-07-13,19175,Union,7066,1295,1261,35
2021-07-13,19007,Appanoose,6521,1275,1227,49
2021-07-13,19131,Mitchell,5829,1271,1230,43
2021-07-13,19069,Franklin,5953,1262,1218,23
2021-07-13,19037,Chickasaw,5910,1253,1236,17
2021-07-13,19077,Guthrie,6272,1243,1209,32
2021-07-13,19091,Humboldt,5074,1225,1182,26
2021-07-13,19147,Palo Alto,4801,1146,1117,24
2021-07-13,19137,Montgomery,4563,1056,1014,38
2021-07-13,19089,Howard,4972,1052,1028,22
2021-07-13,19039,Clarke,5295,1022,990,24
2021-07-13,19107,Keokuk,4646,995,950,32
2021-07-13,19135,Monroe,3847,983,944,32
2021-07-13,19093,Ida,3595,923,881,35
2021-07-13,19001,Adair,3884,884,849,32
2021-07-13,19151,Pocahontas,3677,865,844,22
2021-07-13,19051,Davis,3826,860,833,25
2021-07-13,19133,Monona,4028,852,817,31
2021-07-13,19143,Osceola,2710,790,776,17
2021-07-13,19073,Greene,4440,789,775,11
2021-07-13,19117,Lucas,4191,771,750,23
2021-07-13,19195,Worth,4201,756,745,8
2021-07-13,19173,Taylor,2709,669,659,12
2021-07-13,19053,Decatur,3846,649,629,9
2021-07-13,19071,Fremont,2877,647,637,10
2021-07-13,19177,Van Buren,2998,567,550,18
2021-07-13,19159,Ringgold,2558,564,536,24
2021-07-13,19185,Wayne,2746,560,528,23
2021-07-13,19009,Audubon,2913,529,514,11
2021-07-13,19003,Adams,1710,343,333,4
2021-07-13,NA,Pending Investigation,3369,8,4,0
