date,fips,county,tests,cases,recovered,deaths
2021-05-30,19153,Polk,292606,58008,56508,636
2021-05-30,19113,Linn,124521,21047,20323,338
2021-05-30,19163,Scott,92678,20231,19469,244
2021-05-30,19013,Black Hawk,73796,15916,15433,309
2021-05-30,19193,Woodbury,62945,15200,14862,229
2021-05-30,19103,Johnson,85295,14569,14270,85
2021-05-30,19061,Dubuque,59988,13446,13078,209
2021-05-30,19049,Dallas,57271,11247,10990,99
2021-05-30,19155,Pottawattamie,49776,11176,10858,171
2021-05-30,19169,Story,58661,10689,10463,48
2021-05-30,19181,Warren,29681,5809,5620,90
2021-05-30,19045,Clinton,24496,5597,5412,93
2021-05-30,19033,Cerro Gordo,26478,5499,5248,90
2021-05-30,19167,Sioux,16884,5160,5041,74
2021-05-30,19187,Webster,22097,5133,5014,94
2021-05-30,19139,Muscatine,22819,4861,4645,104
2021-05-30,19127,Marshall,22637,4860,4737,76
2021-05-30,19057,Des Moines,22390,4645,4445,67
2021-05-30,19179,Wapello,19515,4326,4153,122
2021-05-30,19021,Buena Vista,15333,4256,4201,40
2021-05-30,19099,Jasper,19347,4204,4084,72
2021-05-30,19149,Plymouth,13826,4023,3919,80
2021-05-30,19111,Lee,16770,3791,3671,55
2021-05-30,19125,Marion,16976,3649,3538,76
2021-05-30,19105,Jones,10629,3008,2905,57
2021-05-30,19087,Henry,11571,2939,2865,37
2021-05-30,19027,Carroll,11863,2868,2790,52
2021-05-30,19017,Bremer,12897,2866,2759,60
2021-05-30,19015,Boone,14638,2677,2589,34
2021-05-30,19047,Crawford,9182,2675,2600,40
2021-05-30,19011,Benton,13519,2577,2493,55
2021-05-30,19183,Washington,12529,2553,2477,51
2021-05-30,19059,Dickinson,10944,2491,2434,44
2021-05-30,19123,Mahaska,11059,2317,2230,51
2021-05-30,19097,Jackson,9705,2244,2165,42
2021-05-30,19041,Clay,8866,2160,2121,27
2021-05-30,19109,Kossuth,8310,2159,2091,65
2021-05-30,19171,Tama,8852,2109,2014,71
2021-05-30,19055,Delaware,8507,2108,2034,41
2021-05-30,19141,O'Brien,6948,1998,1930,61
2021-05-30,19191,Winneshiek,10830,1972,1930,35
2021-05-30,19145,Page,6611,1934,1898,22
2021-05-30,19019,Buchanan,9984,1922,1868,33
2021-05-30,19031,Cedar,9664,1912,1858,23
2021-05-30,19083,Hardin,8967,1865,1804,44
2021-05-30,19065,Fayette,9772,1854,1809,42
2021-05-30,19197,Wright,8181,1853,1793,38
2021-05-30,19079,Hamilton,7935,1809,1745,50
2021-05-30,19085,Harrison,6725,1798,1718,73
2021-05-30,19043,Clayton,7559,1705,1638,56
2021-05-30,19023,Butler,7410,1658,1597,35
2021-05-30,19121,Madison,8269,1639,1579,19
2021-05-30,19129,Mills,7926,1628,1593,23
2021-05-30,19067,Floyd,8164,1623,1554,42
2021-05-30,19035,Cherokee,6245,1591,1543,38
2021-05-30,19119,Lyon,4980,1586,1531,41
2021-05-30,19157,Poweshiek,9328,1566,1517,35
2021-05-30,19005,Allamakee,6505,1521,1451,51
2021-05-30,19095,Iowa,8582,1497,1459,24
2021-05-30,19081,Hancock,6453,1496,1427,34
2021-05-30,19189,Winnebago,6661,1436,1374,31
2021-05-30,19029,Cass,6662,1389,1326,54
2021-05-30,19025,Calhoun,5566,1388,1340,13
2021-05-30,19075,Grundy,6053,1366,1329,33
2021-05-30,19063,Emmet,5448,1351,1283,40
2021-05-30,19101,Jefferson,8245,1332,1296,35
2021-05-30,19165,Shelby,5771,1312,1269,37
2021-05-30,19161,Sac,5618,1308,1279,19
2021-05-30,19115,Louisa,5696,1292,1232,49
2021-05-30,19175,Union,6881,1291,1244,34
2021-05-30,19007,Appanoose,6367,1286,1229,49
2021-05-30,19131,Mitchell,5684,1265,1226,42
2021-05-30,19037,Chickasaw,5751,1244,1221,16
2021-05-30,19069,Franklin,5717,1225,1133,21
2021-05-30,19077,Guthrie,6058,1224,1181,32
2021-05-30,19091,Humboldt,4918,1194,1161,26
2021-05-30,19147,Palo Alto,4707,1135,1095,23
2021-05-30,19089,Howard,4827,1047,1020,22
2021-05-30,19137,Montgomery,4465,1035,988,38
2021-05-30,19039,Clarke,5153,1005,970,24
2021-05-30,NA,Pending Investigation,4371,965,937,0
2021-05-30,19107,Keokuk,4486,962,923,31
2021-05-30,19135,Monroe,3710,958,922,29
2021-05-30,19093,Ida,3503,912,864,35
2021-05-30,19001,Adair,3791,872,830,32
2021-05-30,19151,Pocahontas,3590,858,834,22
2021-05-30,19051,Davis,3707,849,785,24
2021-05-30,19133,Monona,3950,827,801,31
2021-05-30,19143,Osceola,2671,789,762,16
2021-05-30,19073,Greene,4347,780,763,10
2021-05-30,19117,Lucas,4072,779,748,23
2021-05-30,19195,Worth,4067,755,728,8
2021-05-30,19173,Taylor,2649,664,646,12
2021-05-30,19071,Fremont,2821,626,614,9
2021-05-30,19053,Decatur,3731,611,597,9
2021-05-30,19177,Van Buren,2906,563,542,18
2021-05-30,19159,Ringgold,2508,559,538,24
2021-05-30,19185,Wayne,2645,543,507,23
2021-05-30,19009,Audubon,2843,516,488,10
2021-05-30,19003,Adams,1675,344,336,4
