date,fips,county,tests,cases,recovered,deaths
2021-04-01,19153,Polk,271273,54595,51383,581
2021-04-01,19113,Linn,115200,19921,19142,325
2021-04-01,19163,Scott,84501,18101,17004,226
2021-04-01,19013,Black Hawk,69247,15297,14652,301
2021-04-01,19193,Woodbury,59137,14554,13618,217
2021-04-01,19103,Johnson,78504,13575,13048,79
2021-04-01,19061,Dubuque,56206,12757,12232,201
2021-04-01,19049,Dallas,53351,10692,10118,95
2021-04-01,19155,Pottawattamie,46713,10335,9728,154
2021-04-01,19169,Story,55392,10079,9560,46
2021-04-01,19181,Warren,27520,5388,5060,80
2021-04-01,19045,Clinton,22254,5210,4940,87
2021-04-01,19033,Cerro Gordo,24473,5119,4917,85
2021-04-01,19187,Webster,21119,5042,4863,89
2021-04-01,19167,Sioux,15814,4963,4725,69
2021-04-01,19127,Marshall,21107,4739,4571,74
2021-04-01,19139,Muscatine,21146,4456,4166,96
2021-04-01,19057,Des Moines,20879,4353,4227,64
2021-04-01,19179,Wapello,18144,4222,3934,116
2021-04-01,19021,Buena Vista,14607,4188,4087,39
2021-04-01,19099,Jasper,17998,4034,3821,69
2021-04-01,19149,Plymouth,13108,3856,3604,79
2021-04-01,19111,Lee,15692,3639,3575,55
2021-04-01,19125,Marion,15817,3510,3350,74
2021-04-01,19105,Jones,9801,2897,2794,55
2021-04-01,19087,Henry,10834,2839,2764,37
2021-04-01,19017,Bremer,12120,2763,2638,57
2021-04-01,19027,Carroll,11211,2735,2620,49
2021-04-01,19047,Crawford,8695,2594,2506,37
2021-04-01,19015,Boone,13625,2521,2406,31
2021-04-01,19011,Benton,12602,2477,2353,54
2021-04-01,19183,Washington,11713,2448,2355,49
2021-04-01,19059,Dickinson,10224,2285,1994,41
2021-04-01,19123,Mahaska,10285,2198,2100,49
2021-04-01,19097,Jackson,8996,2151,2059,42
2021-04-01,19109,Kossuth,7810,2076,1935,58
2021-04-01,19171,Tama,8329,2052,1953,68
2021-04-01,19041,Clay,8252,2029,1817,25
2021-04-01,19055,Delaware,7909,1958,1819,39
2021-04-01,19141,O'Brien,6599,1929,1777,58
2021-04-01,19191,Winneshiek,10155,1895,1798,32
2021-04-01,19145,Page,6276,1859,1789,19
2021-04-01,19019,Buchanan,9340,1843,1740,31
2021-04-01,19065,Fayette,9159,1821,1754,39
2021-04-01,19031,Cedar,9017,1791,1701,23
2021-04-01,19197,Wright,7779,1769,1709,35
2021-04-01,19083,Hardin,8289,1762,1662,40
2021-04-01,19079,Hamilton,7445,1760,1696,46
2021-04-01,19085,Harrison,6332,1710,1604,71
2021-04-01,19043,Clayton,6961,1627,1555,55
2021-04-01,19023,Butler,6952,1612,1553,33
2021-04-01,19129,Mills,7582,1555,1467,20
2021-04-01,19035,Cherokee,5950,1545,1413,37
2021-04-01,19067,Floyd,7598,1525,1438,41
2021-04-01,19157,Poweshiek,8822,1512,1455,32
2021-04-01,19119,Lyon,4520,1507,1418,41
2021-04-01,19121,Madison,7604,1505,1438,19
2021-04-01,19005,Allamakee,6122,1485,1388,49
2021-04-01,19095,Iowa,7996,1438,1376,23
2021-04-01,19081,Hancock,5898,1408,1348,33
2021-04-01,19189,Winnebago,6158,1340,1274,31
2021-04-01,19075,Grundy,5695,1340,1292,31
2021-04-01,19029,Cass,6262,1331,1241,54
2021-04-01,19025,Calhoun,5244,1325,1283,11
2021-04-01,19101,Jefferson,7580,1300,1263,35
2021-04-01,19007,Appanoose,5919,1254,1187,47
2021-04-01,19131,Mitchell,5418,1248,1177,41
2021-04-01,19115,Louisa,5339,1248,1181,48
2021-04-01,19165,Shelby,5350,1240,1130,34
2021-04-01,19161,Sac,5288,1239,1171,19
2021-04-01,19063,Emmet,4977,1234,1108,40
2021-04-01,19175,Union,6453,1223,1165,32
2021-04-01,19037,Chickasaw,5360,1212,1187,15
2021-04-01,19091,Humboldt,4698,1175,1111,26
2021-04-01,19077,Guthrie,5575,1160,1075,28
2021-04-01,19069,Franklin,5203,1116,1066,21
2021-04-01,19147,Palo Alto,4421,1076,991,22
2021-04-01,19089,Howard,4555,1022,974,22
2021-04-01,NA,Pending Investigation,6005,1018,934,0
2021-04-01,19137,Montgomery,4204,983,932,36
2021-04-01,19039,Clarke,4820,975,927,23
2021-04-01,19107,Keokuk,4158,936,898,30
2021-04-01,19135,Monroe,3430,917,869,28
2021-04-01,19093,Ida,3299,875,774,32
2021-04-01,19001,Adair,3564,837,785,32
2021-04-01,19151,Pocahontas,3404,830,794,19
2021-04-01,19133,Monona,3712,794,740,30
2021-04-01,19051,Davis,3401,787,741,24
2021-04-01,19073,Greene,4054,753,720,10
2021-04-01,19117,Lucas,3749,746,697,22
2021-04-01,19143,Osceola,2433,717,669,16
2021-04-01,19195,Worth,3707,679,662,8
2021-04-01,19173,Taylor,2477,643,630,12
2021-04-01,19071,Fremont,2609,590,548,10
2021-04-01,19053,Decatur,3506,583,567,9
2021-04-01,19177,Van Buren,2709,546,521,18
2021-04-01,19159,Ringgold,2359,529,489,22
2021-04-01,19185,Wayne,2388,515,447,23
2021-04-01,19009,Audubon,2589,488,462,9
2021-04-01,19003,Adams,1562,320,315,4
