date,fips,county,tests,cases,recovered,deaths
2020-08-18,19153,Polk,95733,11043,8504,211
2020-08-18,19193,Woodbury,22844,3830,3465,54
2020-08-18,19013,Black Hawk,26286,3326,2684,67
2020-08-18,19113,Linn,36928,2569,2122,89
2020-08-18,19103,Johnson,26966,2241,1701,21
2020-08-18,19049,Dallas,18789,1999,1571,35
2020-08-18,19163,Scott,27044,1867,1394,16
2020-08-18,19061,Dubuque,22110,1820,1250,31
2020-08-18,19021,Buena Vista,8100,1806,1749,12
2020-08-18,19127,Marshall,8929,1515,1227,27
2020-08-18,19155,Pottawattamie,16309,1428,1097,30
2020-08-18,19169,Story,21437,1412,1092,15
2020-08-18,19179,Wapello,6228,963,834,38
2020-08-18,19187,Webster,7695,899,643,8
2020-08-18,19139,Muscatine,7285,892,744,48
2020-08-18,19047,Crawford,3847,757,688,3
2020-08-18,19167,Sioux,4848,700,547,3
2020-08-18,19033,Cerro Gordo,8630,691,474,19
2020-08-18,19181,Warren,8910,605,432,3
2020-08-18,19171,Tama,3483,562,485,29
2020-08-18,19045,Clinton,6569,542,196,4
2020-08-18,19149,Plymouth,4363,523,387,13
2020-08-18,19099,Jasper,5298,501,399,28
2020-08-18,19197,Wright,3469,498,424,1
2020-08-18,19059,Dickinson,4105,392,343,4
2020-08-18,19115,Louisa,1946,378,357,14
2020-08-18,19183,Washington,3333,311,279,10
2020-08-18,19015,Boone,4386,295,201,3
2020-08-18,19057,Des Moines,5075,273,118,2
2020-08-18,19069,Franklin,1920,271,218,15
2020-08-18,19079,Hamilton,2732,264,249,1
2020-08-18,19017,Bremer,3867,245,138,7
2020-08-18,19027,Carroll,3640,223,167,2
2020-08-18,19041,Clay,2795,219,161,1
2020-08-18,19039,Clarke,1645,212,152,3
2020-08-18,19125,Marion,3910,211,159,0
2020-08-18,19063,Emmet,1637,200,145,5
2020-08-18,19165,Shelby,1744,193,180,1
2020-08-18,19083,Hardin,2755,193,130,0
2020-08-18,19067,Floyd,2875,179,148,3
2020-08-18,19011,Benton,3695,173,114,1
2020-08-18,19097,Jackson,2863,171,107,1
2020-08-18,19087,Henry,2939,169,98,4
2020-08-18,19111,Lee,3600,168,65,5
2020-08-18,19157,Poweshiek,2288,163,126,8
2020-08-18,19005,Allamakee,2197,163,140,4
2020-08-18,19123,Mahaska,2278,150,117,17
2020-08-18,19141,O'Brien,2089,150,112,5
2020-08-18,19019,Buchanan,3170,149,78,1
2020-08-18,19077,Guthrie,1918,148,112,5
2020-08-18,19055,Delaware,2641,143,111,1
2020-08-18,19023,Butler,2426,141,120,2
2020-08-18,19105,Jones,2768,138,104,2
2020-08-18,19121,Madison,2511,137,86,2
2020-08-18,19031,Cedar,2642,137,104,1
2020-08-18,19091,Humboldt,1412,135,97,2
2020-08-18,19119,Lyon,1190,130,113,2
2020-08-18,19081,Hancock,1937,129,118,2
2020-08-18,19043,Clayton,2430,123,94,3
2020-08-18,19151,Pocahontas,1265,122,108,2
2020-08-18,19189,Winnebago,1991,118,64,0
2020-08-18,19085,Harrison,1727,118,98,1
2020-08-18,19035,Cherokee,1830,114,102,1
2020-08-18,19191,Winneshiek,2672,113,84,1
2020-08-18,19109,Kossuth,2264,106,72,0
2020-08-18,19065,Fayette,2877,105,68,0
2020-08-18,19147,Palo Alto,1572,104,63,0
2020-08-18,19173,Taylor,942,104,91,0
2020-08-18,19145,Page,2100,102,95,0
2020-08-18,19095,Iowa,2842,100,69,1
2020-08-18,19129,Mills,2864,99,61,1
2020-08-18,19025,Calhoun,1686,98,79,2
2020-08-18,19101,Jefferson,2115,95,68,0
2020-08-18,19029,Cass,1848,95,75,2
2020-08-18,19133,Monona,1231,93,82,1
2020-08-18,19075,Grundy,1959,92,59,1
2020-08-18,19161,Sac,1814,90,74,0
2020-08-18,19143,Osceola,690,89,74,0
2020-08-18,19175,Union,2321,88,56,3
2020-08-18,19131,Mitchell,2015,83,69,0
2020-08-18,19135,Monroe,894,80,55,8
2020-08-18,19117,Lucas,953,78,35,4
2020-08-18,19195,Worth,1197,71,49,0
2020-08-18,19051,Davis,900,69,46,2
2020-08-18,19037,Chickasaw,1756,68,59,0
2020-08-18,19089,Howard,1369,67,43,0
2020-08-18,19137,Montgomery,1451,64,53,4
2020-08-18,19007,Appanoose,1675,58,44,3
2020-08-18,19071,Fremont,771,46,21,0
2020-08-18,19107,Keokuk,1173,43,23,1
2020-08-18,19177,Van Buren,808,42,22,1
2020-08-18,19073,Greene,1333,42,38,0
2020-08-18,19001,Adair,1135,40,20,0
2020-08-18,19093,Ida,1026,34,26,0
2020-08-18,19053,Decatur,775,31,24,0
2020-08-18,19009,Audubon,767,30,21,1
2020-08-18,19185,Wayne,558,26,18,2
2020-08-18,19159,Ringgold,771,25,20,1
2020-08-18,19003,Adams,446,17,16,0
2020-08-18,NA,Pending Investigation,6654,0,0,0
