date,fips,county,tests,cases,recovered,deaths
2020-10-10,19153,Polk,141141,16975,14516,276
2020-10-10,19193,Woodbury,34236,6297,4549,77
2020-10-10,19103,Johnson,42484,5433,4781,29
2020-10-10,19013,Black Hawk,37687,4858,4103,96
2020-10-10,19113,Linn,55670,4617,3486,119
2020-10-10,19061,Dubuque,32595,4061,2457,47
2020-10-10,19169,Story,31428,3678,3119,17
2020-10-10,19163,Scott,40718,3507,2528,29
2020-10-10,19049,Dallas,27658,3062,2552,40
2020-10-10,19155,Pottawattamie,23581,2602,1966,43
2020-10-10,19021,Buena Vista,9817,2124,1889,12
2020-10-10,19167,Sioux,8624,2035,1100,8
2020-10-10,19127,Marshall,11952,1861,1713,36
2020-10-10,19187,Webster,13101,1546,1211,14
2020-10-10,19179,Wapello,8826,1415,1304,58
2020-10-10,19149,Plymouth,7309,1354,917,24
2020-10-10,19045,Clinton,10633,1249,982,25
2020-10-10,19047,Crawford,5630,1221,911,10
2020-10-10,19139,Muscatine,10469,1207,990,57
2020-10-10,19033,Cerro Gordo,12257,1172,956,23
2020-10-10,19181,Warren,13657,1035,897,6
2020-10-10,19057,Des Moines,9911,992,683,9
2020-10-10,19099,Jasper,8778,956,663,35
2020-10-10,19087,Henry,5649,894,465,5
2020-10-10,19027,Carroll,6326,878,559,6
2020-10-10,19125,Marion,7520,852,778,9
2020-10-10,19171,Tama,4805,844,700,34
2020-10-10,19111,Lee,7540,756,557,9
2020-10-10,19197,Wright,4773,650,555,1
2020-10-10,19059,Dickinson,5720,625,443,7
2020-10-10,19015,Boone,6925,601,417,8
2020-10-10,19055,Delaware,4255,556,458,6
2020-10-10,19017,Bremer,5776,555,426,7
2020-10-10,19183,Washington,5658,551,400,11
2020-10-10,19123,Mahaska,5412,502,343,21
2020-10-10,19141,O'Brien,3368,502,259,9
2020-10-10,19119,Lyon,2252,469,206,5
2020-10-10,19115,Louisa,2795,457,391,15
2020-10-10,19097,Jackson,4333,439,269,3
2020-10-10,19085,Harrison,3240,435,191,5
2020-10-10,19041,Clay,4169,418,256,4
2020-10-10,19011,Benton,5990,400,251,1
2020-10-10,19067,Floyd,4137,388,349,9
2020-10-10,19079,Hamilton,3985,383,327,3
2020-10-10,19157,Poweshiek,4169,381,263,10
2020-10-10,19191,Winneshiek,4650,378,288,9
2020-10-10,19109,Kossuth,3887,369,192,0
2020-10-10,19189,Winnebago,3232,361,243,16
2020-10-10,19069,Franklin,2717,361,325,18
2020-10-10,19105,Jones,4330,347,215,3
2020-10-10,19019,Buchanan,4831,342,212,1
2020-10-10,19083,Hardin,4126,342,264,3
2020-10-10,19063,Emmet,2462,338,227,11
2020-10-10,19035,Cherokee,3098,328,167,2
2020-10-10,19161,Sac,2961,328,153,1
2020-10-10,19077,Guthrie,2938,324,199,13
2020-10-10,19023,Butler,3600,318,275,2
2020-10-10,19043,Clayton,3503,309,269,3
2020-10-10,19095,Iowa,4338,307,162,2
2020-10-10,19037,Chickasaw,2787,306,285,1
2020-10-10,19165,Shelby,2610,306,275,1
2020-10-10,19031,Cedar,4285,299,205,3
2020-10-10,19121,Madison,3835,295,196,2
2020-10-10,19005,Allamakee,3095,294,219,8
2020-10-10,19039,Clarke,2487,287,242,3
2020-10-10,19065,Fayette,4501,282,169,2
2020-10-10,19129,Mills,4109,272,150,1
2020-10-10,19145,Page,3109,271,218,0
2020-10-10,19147,Palo Alto,2378,256,153,0
2020-10-10,19075,Grundy,2994,254,179,4
2020-10-10,19081,Hancock,2793,243,203,4
2020-10-10,19091,Humboldt,2509,243,205,3
2020-10-10,19025,Calhoun,2819,241,199,3
2020-10-10,19029,Cass,3138,228,189,2
2020-10-10,19089,Howard,2223,209,169,7
2020-10-10,19143,Osceola,1193,206,108,0
2020-10-10,19131,Mitchell,2971,205,169,0
2020-10-10,19173,Taylor,1376,195,137,1
2020-10-10,19133,Monona,2051,194,125,1
2020-10-10,19135,Monroe,1521,191,123,11
2020-10-10,19151,Pocahontas,1911,189,147,2
2020-10-10,19175,Union,3413,178,115,3
2020-10-10,19007,Appanoose,2854,173,134,3
2020-10-10,19101,Jefferson,3114,168,128,1
2020-10-10,19117,Lucas,1793,164,116,6
2020-10-10,19071,Fremont,1412,162,73,0
2020-10-10,19093,Ida,1649,155,76,2
2020-10-10,19073,Greene,2298,148,75,0
2020-10-10,19051,Davis,1438,143,106,4
2020-10-10,19177,Van Buren,1303,140,114,1
2020-10-10,19137,Montgomery,2100,132,100,5
2020-10-10,19107,Keokuk,1868,130,85,1
2020-10-10,19195,Worth,1821,117,96,0
2020-10-10,19009,Audubon,1312,115,43,1
2020-10-10,19185,Wayne,1205,101,89,3
2020-10-10,19053,Decatur,1699,100,55,0
2020-10-10,19001,Adair,1715,94,56,1
2020-10-10,19159,Ringgold,1263,65,52,2
2020-10-10,19003,Adams,726,52,30,0
2020-10-10,NA,Pending Investigation,4286,8,0,0
